run_id,best_target,type,best_d_total,structure_tier,s2_state,enough_levels_full,enough_levels_partial,reason
1079.0,delta_1232,baryon,7.741921439115171,level1,none,1.0,1.0,baryon_to_complex_core
1080.0,delta_1232,baryon,7.74192143911518,level1,none,1.0,1.0,baryon_to_complex_core
1081.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1082.0,delta_1232,baryon,16.498918381471498,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1083.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
1084.0,delta_1232,baryon,3.088808296009166,level1,none,1.0,1.0,baryon_to_complex_core
1085.0,delta_1232,baryon,10.531440960771072,level1,none,1.0,1.0,baryon_to_complex_core
1086.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
1087.0,quark_ud_const,effective_quark,7.636170096891808,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1
1088.0,delta_1232,baryon,18.54021694075822,none,none,0.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1089.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1090.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
1091.0,kaon,meson,5.107445446200124,level1,none,1.0,1.0,max_blocks_reached
1092.0,delta_1232,baryon,16.799053524504906,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1093.0,delta_1232,baryon,2.851207655183669,level1,none,1.0,1.0,baryon_to_complex_core
1094.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1095.0,delta_1232,baryon,19.199999520000013,level2,none,0.0,0.0,baryon_to_complex_core
1096.0,quark_ud_const,effective_quark,12.394897179938301,level3,structural,1.0,1.0,max_blocks_reached
1097.0,delta_1232,baryon,15.123349066083579,level1,none,0.0,1.0,baryon_to_complex_core
1098.0,delta_1232,baryon,20.590337665563023,none,latent,0.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1099.0,delta_1232,baryon,2.8512076551836802,level1,none,1.0,1.0,baryon_to_complex_core
1100.0,delta_1232,baryon,7.741921439115178,level1,none,1.0,1.0,baryon_to_complex_core
1101.0,delta_1232,baryon,2.8512076551836802,level1,none,1.0,1.0,baryon_to_complex_core
1102.0,delta_1232,baryon,10.531440960771079,level1,none,1.0,1.0,baryon_to_complex_core
1103.0,kaon,meson,18.787522669878463,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1
1104.0,quark_ud_const,effective_quark,9.84893601207515,level2,none,1.0,1.0,max_blocks_reached
1105.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
1106.0,delta_1232,baryon,7.741921439115178,level1,none,1.0,1.0,baryon_to_complex_core
1107.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1108.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
1109.0,delta_1232,baryon,2.851207655183676,level1,none,1.0,1.0,baryon_to_complex_core
1110.0,delta_1232,baryon,8.857729247777543,level1,none,1.0,1.0,baryon_to_complex_core
1111.0,delta_1232,baryon,12.89192514792872,level1,none,0.0,1.0,baryon_to_complex_core
1112.0,delta_1232,baryon,4.553899128651303,level1,none,1.0,1.0,baryon_to_complex_core
1113.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1114.0,delta_1232,baryon,15.933958112232151,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1115.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1116.0,delta_1232,baryon,15.037587880369045,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1117.0,delta_1232,baryon,2.851207655183673,level1,none,1.0,1.0,baryon_to_complex_core
1118.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1119.0,delta_1232,baryon,11.33913015834397,level1,none,0.0,1.0,baryon_to_complex_core
1120.0,delta_1232,baryon,2.851207655183676,level1,none,1.0,1.0,baryon_to_complex_core
1121.0,delta_1232,baryon,17.273460686073832,none,latent,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1122.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
1123.0,delta_1232,baryon,19.199999520000013,level2,none,0.0,0.0,baryon_to_complex_core
1124.0,delta_1232,baryon,11.33913015834397,level1,none,0.0,1.0,baryon_to_complex_core
1125.0,kaon,meson,5.107445446200115,level1,none,1.0,1.0,max_blocks_reached
1126.0,delta_1232,baryon,19.199999520000013,none,none,0.0,0.0,tier_below_level1;baryon_to_complex_core
1127.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1128.0,phi,meson,0.999999950000009,level1,none,1.0,1.0,max_blocks_reached
1129.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
1130.0,delta_1232,baryon,2.851207655183673,level1,none,1.0,1.0,baryon_to_complex_core
1131.0,quark_ud_const,effective_quark,9.328138635526225,none,structural,1.0,1.0,tier_below_level1
1132.0,delta_1232,baryon,16.883091364554257,none,latent,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1133.0,delta_1232,baryon,14.533795057059956,level1,none,1.0,1.0,baryon_to_complex_core
1134.0,delta_1232,baryon,4.553899128651303,level1,none,1.0,1.0,baryon_to_complex_core
1135.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
1136.0,delta_1232,baryon,12.891925147928712,level1,none,0.0,1.0,baryon_to_complex_core
1137.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
1138.0,delta_1232,baryon,9.770662909410376,level1,none,1.0,1.0,baryon_to_complex_core
1139.0,phi,meson,0.999999950000009,level1,none,1.0,1.0,max_blocks_reached
1140.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1141.0,delta_1232,baryon,15.123349066083579,level1,none,0.0,1.0,baryon_to_complex_core
1142.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1143.0,delta_1232,baryon,12.891925147928712,level1,none,0.0,1.0,baryon_to_complex_core
1144.0,delta_1232,baryon,10.53144096077106,level1,none,1.0,1.0,baryon_to_complex_core
1145.0,delta_1232,baryon,19.199999520000013,none,structural,0.0,0.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1146.0,delta_1232,baryon,9.770662909410376,level1,none,1.0,1.0,baryon_to_complex_core
1147.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1148.0,delta_1232,baryon,2.851207655183669,level1,none,1.0,1.0,baryon_to_complex_core
1149.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1150.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1151.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
1152.0,delta_1232,baryon,12.891925147928728,level1,none,0.0,1.0,baryon_to_complex_core
1153.0,kaon,meson,5.10744544620012,level1,none,1.0,1.0,max_blocks_reached
1154.0,delta_1232,baryon,6.347161678287234,level1,none,1.0,1.0,baryon_to_complex_core
1155.0,delta_1232,baryon,7.741921439115189,level1,none,1.0,1.0,baryon_to_complex_core
1156.0,delta_1232,baryon,10.32463742475005,level1,none,0.0,1.0,baryon_to_complex_core
1157.0,delta_1232,baryon,19.199999520000006,none,latent,0.0,0.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1158.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1159.0,quark_ud_const,effective_quark,9.287973950446162,level2,none,1.0,1.0,max_blocks_reached
1160.0,delta_1232,baryon,20.004588887047355,none,none,0.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1161.0,delta_1232,baryon,10.324637424750057,level1,none,0.0,1.0,baryon_to_complex_core
1162.0,quark_ud_const,effective_quark,8.620161972316415,level2,none,1.0,1.0,max_blocks_reached
1163.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1164.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1165.0,delta_1232,baryon,9.770662909410362,level1,none,1.0,1.0,baryon_to_complex_core
1166.0,quark_ud_const,effective_quark,9.580141690877927,none,none,1.0,1.0,tier_below_level1
1167.0,delta_1232,baryon,10.324637424750055,level1,none,0.0,1.0,baryon_to_complex_core
1168.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1169.0,delta_1232,baryon,7.741921439115172,level1,none,1.0,1.0,baryon_to_complex_core
1170.0,delta_1232,baryon,15.123349066083588,level1,none,0.0,1.0,baryon_to_complex_core
1171.0,kaon,meson,5.10744544620012,level1,none,1.0,1.0,max_blocks_reached
1172.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1173.0,kaon,meson,5.10744544620012,level1,none,1.0,1.0,max_blocks_reached
1174.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1175.0,delta_1232,baryon,20.12173864275049,none,none,0.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1176.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1177.0,kaon,meson,5.107445446200124,level1,none,1.0,1.0,max_blocks_reached
1178.0,delta_1232,baryon,4.553899128651308,level1,none,1.0,1.0,baryon_to_complex_core
1179.0,quark_ud_const,effective_quark,8.410106255360574,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1
1180.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1181.0,quark_ud_const,effective_quark,8.969245506338783,none,none,1.0,1.0,tier_below_level1
1182.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1183.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1184.0,phi,meson,0.999999950000009,level1,none,1.0,1.0,max_blocks_reached
1185.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
1186.0,quark_ud_const,effective_quark,12.360030192966246,level3,structural,1.0,1.0,max_blocks_reached
1187.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1188.0,delta_1232,baryon,2.851207655183673,level1,none,1.0,1.0,baryon_to_complex_core
1189.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1190.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
1191.0,kaon,meson,5.107445446200115,level1,none,1.0,1.0,max_blocks_reached
1192.0,delta_1232,baryon,11.175176234999345,level1,none,1.0,1.0,baryon_to_complex_core
1193.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
1194.0,delta_1232,baryon,2.8512076551836643,level1,none,1.0,1.0,baryon_to_complex_core
1195.0,delta_1232,baryon,19.199999520000013,level2,none,0.0,0.0,baryon_to_complex_core
1196.0,delta_1232,baryon,12.205152673764612,level1,none,1.0,1.0,baryon_to_complex_core
1197.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1198.0,delta_1232,baryon,19.199999520000006,none,none,0.0,0.0,tier_below_level1;baryon_to_complex_core
1199.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1200.0,quark_ud_const,effective_quark,8.236170084891809,none,none,1.0,1.0,tier_below_level1
1201.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1202.0,delta_1232,baryon,19.199999520000013,none,none,0.0,0.0,tier_below_level1;baryon_to_complex_core
1203.0,quark_ud_const,effective_quark,7.734447704316413,none,none,1.0,1.0,tier_below_level1
1204.0,delta_1232,baryon,10.324637424750055,level1,none,0.0,1.0,baryon_to_complex_core
1205.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1206.0,delta_1232,baryon,4.553899128651313,level1,none,1.0,1.0,baryon_to_complex_core
1207.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1208.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1209.0,delta_1232,baryon,19.199999520000013,level2,none,0.0,0.0,baryon_to_complex_core
1210.0,delta_1232,baryon,19.199999520000006,none,structural,0.0,0.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1211.0,delta_1232,baryon,16.60805843348365,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1212.0,delta_1232,baryon,10.531440960771063,level1,none,1.0,1.0,baryon_to_complex_core
1213.0,delta_1232,baryon,22.7537765435913,none,structural,0.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1214.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1215.0,delta_1232,baryon,19.8772521960657,none,none,0.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1216.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1217.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
1218.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
1219.0,quark_ud_const,effective_quark,7.12021265791263,level2,none,1.0,1.0,max_blocks_reached
1220.0,kaon,meson,5.10744544620012,level1,none,1.0,1.0,max_blocks_reached
1221.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1222.0,delta_1232,baryon,11.339130158343963,level1,none,0.0,1.0,baryon_to_complex_core
1223.0,delta_1232,baryon,7.741921439115185,level1,none,1.0,1.0,baryon_to_complex_core
1224.0,delta_1232,baryon,6.347161678287227,level1,none,1.0,1.0,baryon_to_complex_core
1225.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1226.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1227.0,kaon,meson,5.107445446200115,level1,none,1.0,1.0,max_blocks_reached
1228.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1229.0,delta_1232,baryon,4.553899128651303,level1,none,1.0,1.0,baryon_to_complex_core
1230.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1231.0,delta_1232,baryon,17.219242724751673,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1232.0,kaon,meson,16.585108402553963,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1
1233.0,kaon,meson,5.10744544620012,level1,none,1.0,1.0,max_blocks_reached
1234.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
1235.0,delta_1232,baryon,19.199999520000006,none,structural,0.0,0.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1236.0,delta_1232,baryon,3.0888082960091667,level1,none,1.0,1.0,baryon_to_complex_core
1237.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
1238.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1239.0,quark_ud_const,effective_quark,12.002887342966245,none,structural,1.0,1.0,tier_below_level1
1240.0,delta_1232,baryon,15.904347437437787,level1,none,0.0,1.0,baryon_to_complex_core
1241.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1242.0,delta_1232,baryon,19.199999520000006,level2,none,0.0,0.0,baryon_to_complex_core
1243.0,delta_1232,baryon,11.339130158343972,level1,none,0.0,1.0,baryon_to_complex_core
1244.0,delta_1232,baryon,2.851207655183669,level1,none,1.0,1.0,baryon_to_complex_core
1245.0,delta_1232,baryon,11.218357209312563,level1,none,0.0,1.0,baryon_to_complex_core
1246.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1248.0,delta_1232,baryon,6.347161678287238,level1,none,1.0,1.0,baryon_to_complex_core
1249.0,delta_1232,baryon,11.175176234999363,level1,none,1.0,1.0,baryon_to_complex_core
1250.0,delta_1232,baryon,2.851207655183676,level1,none,1.0,1.0,baryon_to_complex_core
1251.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1252.0,delta_1232,baryon,3.0888082960091645,level1,none,1.0,1.0,baryon_to_complex_core
1253.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1254.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
1255.0,delta_1232,baryon,6.347161678287236,level1,none,1.0,1.0,baryon_to_complex_core
1256.0,delta_1232,baryon,11.175176234999348,level1,none,1.0,1.0,baryon_to_complex_core
1257.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
1258.0,delta_1232,baryon,19.418840108531708,level1,none,0.0,1.0,baryon_to_complex_core
1259.0,delta_1232,baryon,19.199999520000013,level2,latent,0.0,0.0,baryon_to_complex_core
1260.0,delta_1232,baryon,2.851207655183676,level1,none,1.0,1.0,baryon_to_complex_core
1261.0,quark_ud_const,effective_quark,8.516883878281606,none,latent,1.0,1.0,too_many_bands>7;low_Q_lock<0.35;tier_below_level1
1262.0,delta_1232,baryon,19.233866810053087,none,none,0.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1263.0,delta_1232,baryon,11.339130158343965,level1,none,0.0,1.0,baryon_to_complex_core
1264.0,delta_1232,baryon,10.324637424750053,level1,none,0.0,1.0,baryon_to_complex_core
1265.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
1266.0,delta_1232,baryon,3.0888082960091623,level1,none,1.0,1.0,baryon_to_complex_core
1267.0,delta_1232,baryon,19.199999520000013,level2,none,0.0,0.0,baryon_to_complex_core
1268.0,delta_1232,baryon,22.31675511803019,none,structural,0.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1269.0,kaon,meson,5.10744544620012,level1,none,1.0,1.0,max_blocks_reached
1270.0,delta_1232,baryon,2.8512076551836714,level1,none,1.0,1.0,baryon_to_complex_core
1271.0,delta_1232,baryon,4.5538991286513,level1,none,1.0,1.0,baryon_to_complex_core
1272.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1273.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
1274.0,delta_1232,baryon,11.33913015834397,level1,none,0.0,1.0,baryon_to_complex_core
1275.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
1276.0,delta_1232,baryon,15.123349066083579,level1,none,0.0,1.0,baryon_to_complex_core
1277.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1278.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1279.0,delta_1232,baryon,2.851207655183676,level1,none,1.0,1.0,baryon_to_complex_core
1280.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1281.0,delta_1232,baryon,19.199999520000013,level2,none,0.0,0.0,baryon_to_complex_core
1282.0,delta_1232,baryon,6.347161678287227,level1,none,1.0,1.0,baryon_to_complex_core
1283.0,delta_1232,baryon,15.123349066083572,level1,none,0.0,1.0,baryon_to_complex_core
1284.0,delta_1232,baryon,11.218357209312567,level1,none,0.0,1.0,baryon_to_complex_core
1285.0,delta_1232,baryon,3.088808296009166,level1,none,1.0,1.0,baryon_to_complex_core
1286.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1287.0,delta_1232,baryon,16.378864324258146,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1288.0,delta_1232,baryon,14.14710110189083,level1,none,0.0,1.0,baryon_to_complex_core
1289.0,kaon,meson,5.10744544620012,level1,none,1.0,1.0,max_blocks_reached
1290.0,delta_1232,baryon,4.553899128651306,level1,none,1.0,1.0,baryon_to_complex_core
1291.0,delta_1232,baryon,15.90434743743779,level1,none,0.0,1.0,baryon_to_complex_core
1292.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
1293.0,quark_ud_const,effective_quark,10.787427288156964,none,none,1.0,1.0,tier_below_level1
1294.0,delta_1232,baryon,2.851207655183676,level1,none,1.0,1.0,baryon_to_complex_core
1295.0,delta_1232,baryon,2.8512076551836705,level1,none,1.0,1.0,baryon_to_complex_core
1296.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1297.0,kaon,meson,5.10744544620012,level1,none,1.0,1.0,max_blocks_reached
1298.0,delta_1232,baryon,15.90434743743778,level1,none,0.0,1.0,baryon_to_complex_core
1299.0,delta_1232,baryon,4.553899128651299,level1,none,1.0,1.0,baryon_to_complex_core
1300.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
1301.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1302.0,delta_1232,baryon,15.123349066083579,level1,none,0.0,1.0,baryon_to_complex_core
1303.0,quark_ud_const,effective_quark,10.326792583092438,level2,none,1.0,1.0,max_blocks_reached
1304.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
1305.0,kaon,meson,5.107445446200111,level1,none,1.0,1.0,max_blocks_reached
1306.0,delta_1232,baryon,2.851207655183676,level1,none,1.0,1.0,baryon_to_complex_core
1307.0,kaon,meson,5.107445446200115,level1,none,1.0,1.0,max_blocks_reached
1308.0,delta_1232,baryon,6.347161678287234,level1,none,1.0,1.0,baryon_to_complex_core
1309.0,delta_1232,baryon,3.0888082960091667,level1,none,1.0,1.0,baryon_to_complex_core
1310.0,delta_1232,baryon,3.088808296009166,level1,none,1.0,1.0,baryon_to_complex_core
1311.0,quark_ud_const,effective_quark,11.808274034944287,level2,none,1.0,1.0,max_blocks_reached
1312.0,delta_1232,baryon,4.553899128651306,level1,none,1.0,1.0,baryon_to_complex_core
1313.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1314.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1315.0,delta_1232,baryon,17.91262896377716,level1,none,0.0,1.0,baryon_to_complex_core
1316.0,delta_1232,baryon,16.88309136455426,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1317.0,kaon,meson,5.107445446200115,level1,none,1.0,1.0,max_blocks_reached
1318.0,delta_1232,baryon,2.851207655183673,level1,none,1.0,1.0,baryon_to_complex_core
1319.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1320.0,kaon,meson,18.795875826771876,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1
1321.0,delta_1232,baryon,19.199999520000013,level2,none,0.0,0.0,baryon_to_complex_core
1322.0,delta_1232,baryon,11.21835720931257,level1,none,0.0,1.0,baryon_to_complex_core
1323.0,delta_1232,baryon,21.083599794839355,none,latent,0.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1324.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1325.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
1326.0,delta_1232,baryon,2.851207655183676,level1,none,1.0,1.0,baryon_to_complex_core
1327.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1328.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
1330.0,delta_1232,baryon,11.218357209312567,level1,none,0.0,1.0,baryon_to_complex_core
1331.0,quark_ud_const,effective_quark,8.969245506338781,level2,none,1.0,1.0,max_blocks_reached
1332.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1333.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
1334.0,delta_1232,baryon,9.770662909410376,level1,none,1.0,1.0,baryon_to_complex_core
1335.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1336.0,delta_1232,baryon,2.8512076551836705,level1,none,1.0,1.0,baryon_to_complex_core
1337.0,delta_1232,baryon,8.857729247777538,level1,none,1.0,1.0,baryon_to_complex_core
1338.0,quark_ud_const,effective_quark,11.246808324211262,none,none,1.0,1.0,tier_below_level1
1339.0,delta_1232,baryon,13.02995138100049,level1,none,0.0,1.0,baryon_to_complex_core
1340.0,delta_1232,baryon,19.199999520000013,none,none,0.0,0.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1341.0,delta_1232,baryon,3.0888082960091623,level1,none,1.0,1.0,baryon_to_complex_core
1342.0,delta_1232,baryon,10.324637424750055,level1,none,0.0,1.0,baryon_to_complex_core
1343.0,delta_1232,baryon,6.3471616782872315,level1,none,1.0,1.0,baryon_to_complex_core
1344.0,delta_1232,baryon,2.8512076551836754,level1,none,1.0,1.0,baryon_to_complex_core
1345.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1346.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1347.0,delta_1232,baryon,19.199999520000013,level2,none,0.0,0.0,baryon_to_complex_core
1348.0,delta_1232,baryon,4.553899128651306,level1,none,1.0,1.0,baryon_to_complex_core
1349.0,delta_1232,baryon,11.33913015834397,level1,none,0.0,1.0,baryon_to_complex_core
1350.0,quark_ud_const,effective_quark,10.524923838983078,level2,none,1.0,1.0,max_blocks_reached
1351.0,delta_1232,baryon,16.96066475536905,none,latent,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1352.0,delta_1232,baryon,3.088808296009166,level1,none,1.0,1.0,baryon_to_complex_core
1353.0,delta_1232,baryon,19.199999520000013,none,latent,0.0,0.0,tier_below_level1;baryon_to_complex_core
1354.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1355.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1356.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1357.0,delta_1232,baryon,19.199999520000013,level2,none,0.0,0.0,baryon_to_complex_core
1358.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1359.0,delta_1232,baryon,16.098738190760294,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1360.0,delta_1232,baryon,4.553899128651306,level1,none,1.0,1.0,baryon_to_complex_core
1361.0,delta_1232,baryon,3.088808296009157,level1,none,1.0,1.0,baryon_to_complex_core
1362.0,delta_1232,baryon,2.851207655183676,level1,none,1.0,1.0,baryon_to_complex_core
1363.0,delta_1232,baryon,4.55389912865131,level1,none,1.0,1.0,baryon_to_complex_core
1364.0,delta_1232,baryon,6.347161678287238,level1,none,1.0,1.0,baryon_to_complex_core
1365.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1366.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
