run_id,dof_grade,dof_family_id,dof_family_friendly,omega_ref_proxy,genes_min,R_S1_Q,R_S2_S1,dominant_parity,lock_Q0_S1_0_1-1_ratio,band_count,rho_lock,lock_quality_Q,participation_entropy,dna_cluster_id
116,A,FDDA9,LOCKED_lowEnt_midBands_S1Q_bin8_S2S1_bin3,11.377637598539037,"{""lock_quality_S1"":0.00041354795588166533,""omega_eff"":null,""omega_ref_proxy"":11.377637598539037,""participation_entropy"":0.004301409916692748,""rho_lock"":0.43766359939350874,""structure_tier"":""level1""}",8.724779961912223,2.5380421034853904,,0.6284215806358406,12,0.43766359939350874,0.999524095583014,0.004301409916692748,
117,A,FBB22,LOCKED_lowEnt_vhiBands_S1Q_bin7_S2S1_bin3,8.56455732392752,"{""lock_quality_S1"":0.00046055708636417845,""omega_eff"":null,""omega_ref_proxy"":8.56455732392752,""participation_entropy"":0.007035439612658394,""rho_lock"":0.3978228710294963,""structure_tier"":""level1""}",5.023910040773791,5.056356057035443,,0.5975296128934497,22,0.3978228710294963,0.9992017864566702,0.007035439612658394,
118,B,F6663,LOCKED_midEnt_midBands_S1Q_bin7_S2S1_bin3,8.930821773264435,"{""lock_quality_S1"":0.0012605694408258207,""omega_eff"":null,""omega_ref_proxy"":8.930821773264435,""participation_entropy"":0.011505253723696329,""rho_lock"":0.5066207520487351,""structure_tier"":""level1""}",5.650051593668215,2.4406714021928075,,0.6080527801291877,12,0.5066207520487351,0.9985480384489374,0.011505253723696329,
119,A,FDDA9,LOCKED_lowEnt_midBands_S1Q_bin8_S2S1_bin3,12.524873003008762,"{""lock_quality_S1"":0.0008765122471237198,""omega_eff"":null,""omega_ref_proxy"":12.524873003008762,""participation_entropy"":0.009122607159264903,""rho_lock"":0.44681739938028436,""structure_tier"":""level1""}",9.083367766983462,2.151914533533154,,0.6449363837543349,12,0.44681739938028436,0.99890305762565,0.009122607159264903,
12,B,F671E,LOCKED_lowEnt_midBands_S1Q_bin8_S2S1_bin3,6.304881262726507,"{""lock_quality_S1"":1.5842577684886162e-05,""omega_eff"":null,""omega_ref_proxy"":6.304881262726507,""participation_entropy"":0.0021313608637556834,""rho_lock"":0.15033658583386406,""structure_tier"":""level1""}",7.969340623086044,5.262124459710915,,0.6275029270863066,11,0.15033658583386406,0.9997798078841914,0.0021313608637556834,
120,B,FE34A,LOCKED_lowEnt_hiBands_S1Q_bin8_S2S1_bin3,6.373567934395575,"{""lock_quality_S1"":8.390614909615408e-05,""omega_eff"":null,""omega_ref_proxy"":6.373567934395575,""participation_entropy"":0.0038206489091150014,""rho_lock"":0.13584243034548799,""structure_tier"":""level1""}",6.5776339199833185,4.665397973366564,,0.6130409882482561,17,0.13584243034548799,0.9995893499205948,0.0038206489091150014,
121,B,FABA5,LOCKED_midEnt_hiBands_S1Q_bin8_S2S1_bin3,12.34457573095122,"{""lock_quality_S1"":0.001173561466592565,""omega_eff"":null,""omega_ref_proxy"":12.34457573095122,""participation_entropy"":0.010324600853941695,""rho_lock"":0.36424591291340946,""structure_tier"":""level1""}",7.828643335296408,3.1740802696965646,,0.6110546070668146,16,0.36424591291340946,0.9987031478742359,0.010324600853941695,
122,C,F1D25,REJECTED,6.560655705878916,"{""lock_quality_S1"":0.997518675434588,""omega_eff"":null,""omega_ref_proxy"":6.560655705878916,""participation_entropy"":0.017477366084803565,""rho_lock"":0.16083110633194916,""structure_tier"":""none""}",2.848718099658665,6.988692405686082,,0.6126301540833818,30,0.16083110633194916,1.946406599678298e-05,0.017477366084803565,
123,A,F71E9,LOCKED_lowEnt_maxBands_S1Q_bin5_S2S1_bin3,6.596370263906467,"{""lock_quality_S1"":5.757122866949537e-05,""omega_eff"":null,""omega_ref_proxy"":6.596370263906467,""participation_entropy"":0.005254009733778719,""rho_lock"":0.20306510438603662,""structure_tier"":""level1""}",4.069983089919975,5.658655049779797,,0.6433718940759495,26,0.20306510438603662,0.9993982196476209,0.005254009733778719,
124,A,F2392,LOCKED_lowEnt_hiBands_S1Q_bin8_S2S1_bin3,6.2534978387449,"{""lock_quality_S1"":3.6145719909497846e-05,""omega_eff"":null,""omega_ref_proxy"":6.2534978387449,""participation_entropy"":0.003116694008629779,""rho_lock"":0.2978746439113896,""structure_tier"":""level1""}",8.81728566341471,2.7861877413633813,,0.6578452646828621,19,0.2978746439113896,0.9996666401573807,0.003116694008629779,
125,A,F6D97,LOCKED_lowEnt_midBands_S1Q_bin8_S2S1_bin3,8.679317104417889,"{""lock_quality_S1"":3.178406977186286e-05,""omega_eff"":null,""omega_ref_proxy"":8.679317104417889,""participation_entropy"":0.0017802293756016968,""rho_lock"":0.3951153498651663,""structure_tier"":""level1""}",9.695575879792603,5.833372584066091,,0.6548291127443637,14,0.3951153498651663,0.9998240455284566,0.0017802293756016968,
126,A,FDDA9,LOCKED_lowEnt_midBands_S1Q_bin8_S2S1_bin3,12.965440339263893,"{""lock_quality_S1"":0.0006035166710495867,""omega_eff"":null,""omega_ref_proxy"":12.965440339263893,""participation_entropy"":0.006254264966128673,""rho_lock"":0.43591497784524236,""structure_tier"":""level1""}",8.461376353680771,7.954090983865954,,0.6242829117992367,12,0.43591497784524236,0.9992793665329415,0.006254264966128673,
127,A,F667F,LOCKED_lowEnt_midBands_S1Q_bin7_S2S1_bin3,8.356161131330268,"{""lock_quality_S1"":0.00017414631425572747,""omega_eff"":null,""omega_ref_proxy"":8.356161131330268,""participation_entropy"":0.004475909044472409,""rho_lock"":0.4168409966735419,""structure_tier"":""level1""}",5.216759915087898,4.929573259912666,,0.610735396741816,12,0.4168409966735419,0.9995183200579522,0.004475909044472409,
128,A,F5139,LOCKED_lowEnt_vhiBands_S1Q_bin8_S2S1_bin3,6.2274055404588236,"{""lock_quality_S1"":6.58948798846108e-05,""omega_eff"":null,""omega_ref_proxy"":6.2274055404588236,""participation_entropy"":0.002843829894838963,""rho_lock"":0.3097420223403567,""structure_tier"":""level1""}",8.731984241176374,7.225243705853402,,0.6294928496520878,20,0.3097420223403567,0.99970568377539,0.002843829894838963,
129,B,F0808,LOCKED_lowEnt_midBands_S1Q_bin1_S2S1_bin3,6.332048422134138,"{""lock_quality_S1"":8.152876938890702e-05,""omega_eff"":null,""omega_ref_proxy"":6.332048422134138,""participation_entropy"":0.0037360199167875427,""rho_lock"":0.12867186898500813,""structure_tier"":""level1""}",2.1732904884341755,8.682481099389173,,0.6190483248417287,12,0.12867186898500813,0.9995994758999011,0.0037360199167875427,
13,A,FCDD6,LOCKED_lowEnt_midBands_S1Q_bin7_S2S1_bin3,8.642926187029195,"{""lock_quality_S1"":0.0004987456717978028,""omega_eff"":null,""omega_ref_proxy"":8.642926187029195,""participation_entropy"":0.00743743678246408,""rho_lock"":0.6355812452762486,""structure_tier"":""level1""}",5.085688819977796,6.215821416649722,,0.609788718375622,11,0.6355812452762486,0.9991497797960375,0.00743743678246408,
130,A,F24A6,LOCKED_lowEnt_maxBands_S1Q_bin4_S2S1_bin3,6.087098116898704,"{""lock_quality_S1"":0.00011307905364839572,""omega_eff"":null,""omega_ref_proxy"":6.087098116898704,""participation_entropy"":0.0022050500661972977,""rho_lock"":0.2044866010690517,""structure_tier"":""level1""}",3.6310351477961778,6.5209568472351425,,0.6441527304243212,30,0.2044866010690517,0.9997822009102442,0.0022050500661972977,
131,A,FDDBA,LOCKED_lowEnt_vhiBands_S1Q_bin8_S2S1_bin3,6.271783722299486,"{""lock_quality_S1"":4.6960101864640906e-05,""omega_eff"":null,""omega_ref_proxy"":6.271783722299486,""participation_entropy"":0.0008070649902694667,""rho_lock"":0.23929402665317945,""structure_tier"":""level1""}",8.37621092173139,8.63292400077383,,0.6513849793196662,21,0.23929402665317945,0.9999278343492893,0.0008070649902694667,
132,A,FDDBA,LOCKED_lowEnt_vhiBands_S1Q_bin8_S2S1_bin3,6.042063595419605,"{""lock_quality_S1"":0.0007168130348978415,""omega_eff"":null,""omega_ref_proxy"":6.042063595419605,""participation_entropy"":0.008300557061175521,""rho_lock"":0.2822476090918367,""structure_tier"":""level1""}",7.4814086460103555,2.095393308600134,,0.6122662500394175,21,0.2822476090918367,0.999024671718385,0.008300557061175521,
133,B,F15BA,SOFT_LOCK_midEnt_midBands_S1Q_bin8_S2S1_bin3,6.020469658202252,"{""lock_quality_S1"":0.00010883782086518281,""omega_eff"":null,""omega_ref_proxy"":6.020469658202252,""participation_entropy"":0.021636116011660298,""rho_lock"":0.3566429234917661,""structure_tier"":""level1""}",9.595477224636438,2.791126674833482,,0.5973164655563388,11,0.3566429234917661,0.9968719524609397,0.021636116011660298,
134,A,FCF8D,LOCKED_lowEnt_hiBands_S1Q_bin8_S2S1_bin3,6.368371013585383,"{""lock_quality_S1"":0.0002522500770556404,""omega_eff"":null,""omega_ref_proxy"":6.368371013585383,""participation_entropy"":0.004876762814961617,""rho_lock"":0.4451500188680173,""structure_tier"":""level1""}",6.265870938883567,2.254865479910859,,0.6002718982571575,18,0.4451500188680173,0.9994721297123694,0.004876762814961617,
135,A,F667F,LOCKED_lowEnt_midBands_S1Q_bin7_S2S1_bin3,8.735886555440857,"{""lock_quality_S1"":0.0005107577836048742,""omega_eff"":null,""omega_ref_proxy"":8.735886555440857,""participation_entropy"":0.004627394784334087,""rho_lock"":0.4425260698253877,""structure_tier"":""level1""}",5.414520812608278,3.4602988808580406,,0.624363632248569,11,0.4425260698253877,0.9994684055433726,0.004627394784334087,
136,A,F5139,LOCKED_lowEnt_vhiBands_S1Q_bin8_S2S1_bin3,10.059495615590812,"{""lock_quality_S1"":9.844656370701264e-05,""omega_eff"":null,""omega_ref_proxy"":10.059495615590812,""participation_entropy"":0.003778272804206829,""rho_lock"":0.3586858401903197,""structure_tier"":""level1""}",8.908868473151477,7.485219953898544,,0.6112984967292701,20,0.3586858401903197,0.9995968493692062,0.003778272804206829,
137,A,F387F,LOCKED_lowEnt_hiBands_S1Q_bin8_S2S1_bin3,10.30548075571202,"{""lock_quality_S1"":0.0002149817806108508,""omega_eff"":null,""omega_ref_proxy"":10.30548075571202,""participation_entropy"":0.003791546665825215,""rho_lock"":0.36213484009713387,""structure_tier"":""level1""}",6.625898630179843,9.285632703619017,,0.6290219401810672,16,0.36213484009713387,0.9996016428769303,0.003791546665825215,
138,A,F8E89,LOCKED_lowEnt_maxBands_S1Q_bin2_S2S1_bin3,6.048694030574584,"{""lock_quality_S1"":0.00017461365333229078,""omega_eff"":null,""omega_ref_proxy"":6.048694030574584,""participation_entropy"":0.0023633790158564777,""rho_lock"":0.35956657874348286,""structure_tier"":""level1""}",2.510471255389337,8.355117341288231,,0.6106846798960107,30,0.35956657874348286,0.9997618160541907,0.0023633790158564777,
139,A,F2DD5,LOCKED_lowEnt_midBands_S1Q_bin3_S2S1_bin3,6.483135250474884,"{""lock_quality_S1"":1.1207997921221057e-05,""omega_eff"":null,""omega_ref_proxy"":6.483135250474884,""participation_entropy"":0.0004780298480521288,""rho_lock"":0.6704290257273746,""structure_tier"":""level1""}",3.177530008013804,3.9443608816298457,,0.6471153155936638,12,0.6704290257273746,0.999959114982639,0.0004780298480521288,
14,B,F8C77,LOCKED_midEnt_vhiBands_S1Q_bin6_S2S1_bin3,8.628963782369679,"{""lock_quality_S1"":0.0008049350509319145,""omega_eff"":null,""omega_ref_proxy"":8.628963782369679,""participation_entropy"":0.011983807790017634,""rho_lock"":0.24904805630648622,""structure_tier"":""level1""}",4.603373103383053,3.325167762760965,,0.6351568393861449,22,0.24904805630648622,0.9985416670664834,0.011983807790017634,
140,A,FDDA9,LOCKED_lowEnt_midBands_S1Q_bin8_S2S1_bin3,10.952056017370928,"{""lock_quality_S1"":0.0007070759615567086,""omega_eff"":null,""omega_ref_proxy"":10.952056017370928,""participation_entropy"":0.007626739347930572,""rho_lock"":0.4124979755000651,""structure_tier"":""level1""}",7.438401019891938,4.143159406931374,,0.640246138013731,11,0.4124979755000651,0.999106111870375,0.007626739347930572,
141,C,F64FF,REJECTED,7.10107001094616,"{""lock_quality_S1"":0.002736815840304177,""omega_eff"":null,""omega_ref_proxy"":7.10107001094616,""participation_entropy"":0.03007688965448126,""rho_lock"":0.4180345872116899,""structure_tier"":""level1""}",2.0526362353415233,2.5762837871186908,,0.5973369569529214,11,0.4180345872116899,0.9957715237993819,0.03007688965448126,
142,A,F6F1B,LOCKED_lowEnt_midBands_S1Q_bin5_S2S1_bin3,7.2031470274741585,"{""lock_quality_S1"":7.846570434386935e-05,""omega_eff"":null,""omega_ref_proxy"":7.2031470274741585,""participation_entropy"":0.004306120629033977,""rho_lock"":0.1997477729708079,""structure_tier"":""level1""}",4.248891558864582,9.007293982555867,,0.646459003720001,13,0.1997477729708079,0.9995270988343362,0.004306120629033977,
143,B,F4237,LOCKED_lowEnt_maxBands_S1Q_bin8_S2S1_bin3,6.050238195400823,"{""lock_quality_S1"":4.96907810910634e-05,""omega_eff"":null,""omega_ref_proxy"":6.050238195400823,""participation_entropy"":0.005500524696386852,""rho_lock"":0.13811002932640792,""structure_tier"":""level1""}",9.790304192637036,5.127463338814919,,0.6013394940272634,28,0.13811002932640792,0.9993627646544174,0.005500524696386852,
144,A,F1887,LOCKED_lowEnt_midBands_S1Q_bin4_S2S1_bin3,6.912623834859416,"{""lock_quality_S1"":9.507638320638826e-05,""omega_eff"":null,""omega_ref_proxy"":6.912623834859416,""participation_entropy"":0.007307453411203201,""rho_lock"":0.24182351812344402,""structure_tier"":""level1""}",3.6398946223918385,8.289702588256207,,0.6156042444164573,12,0.24182351812344402,0.9991290553841741,0.007307453411203201,
145,C,F8035,REJECTED,6.316109647274797,"{""lock_quality_S1"":0.9995559896259685,""omega_eff"":null,""omega_ref_proxy"":6.316109647274797,""participation_entropy"":0.0041605032998575184,""rho_lock"":0.12823339354180593,""structure_tier"":""none""}",5.70999764774989,7.742404314548119,,0.6311369991572149,14,0.12823339354180593,0.00028612110974955246,0.0041605032998575184,
146,B,FA1EF,LOCKED_midEnt_hiBands_S1Q_bin5_S2S1_bin3,8.249254928332967,"{""lock_quality_S1"":0.0010539588855900004,""omega_eff"":null,""omega_ref_proxy"":8.249254928332967,""participation_entropy"":0.012548235476297796,""rho_lock"":0.41063636409121373,""structure_tier"":""level1""}",4.181886912845678,3.5931828118471536,,0.6328898975345277,18,0.41063636409121373,0.9984499956409832,0.012548235476297796,
147,A,F8E89,LOCKED_lowEnt_maxBands_S1Q_bin2_S2S1_bin3,6.3007630707915085,"{""lock_quality_S1"":0.00017773589215357478,""omega_eff"":null,""omega_ref_proxy"":6.3007630707915085,""participation_entropy"":0.0037134894708516887,""rho_lock"":0.3947752431371796,""structure_tier"":""level1""}",2.5973893899651666,4.260928895816344,,0.6332982957402126,30,0.3947752431371796,0.9996107664290108,0.0037134894708516887,
148,A,FDDA9,LOCKED_lowEnt_midBands_S1Q_bin8_S2S1_bin3,9.43196577728415,"{""lock_quality_S1"":9.950755765129838e-05,""omega_eff"":null,""omega_ref_proxy"":9.43196577728415,""participation_entropy"":0.002909469281787272,""rho_lock"":0.4865227855499342,""structure_tier"":""level1""}",7.9121500837783785,5.12655120514598,,0.638298811714799,12,0.4865227855499342,0.9997017156596484,0.002909469281787272,
149,A,F9D4A,LOCKED_lowEnt_midBands_S1Q_bin6_S2S1_bin3,6.7262158983781175,"{""lock_quality_S1"":0.00013715404797025554,""omega_eff"":null,""omega_ref_proxy"":6.7262158983781175,""participation_entropy"":0.005958038122183521,""rho_lock"":0.292503875459143,""structure_tier"":""level1""}",4.5545422946830705,8.017508608718993,,0.6093181368345839,11,0.292503875459143,0.9993230744015605,0.005958038122183521,
15,B,F63EA,LOCKED_midEnt_midBands_S1Q_bin8_S2S1_bin3,11.82848492451806,"{""lock_quality_S1"":0.0015763159932439797,""omega_eff"":null,""omega_ref_proxy"":11.82848492451806,""participation_entropy"":0.013823062908979037,""rho_lock"":0.42541215519982695,""structure_tier"":""level1""}",7.2877070164932976,2.7114981327163195,,0.6066053376442653,13,0.42541215519982695,0.998203196029919,0.013823062908979037,
150,A,FDDA9,LOCKED_lowEnt_midBands_S1Q_bin8_S2S1_bin3,11.991629358332725,"{""lock_quality_S1"":0.00025564347610400887,""omega_eff"":null,""omega_ref_proxy"":11.991629358332725,""participation_entropy"":0.004021254056122892,""rho_lock"":0.4219801782959337,""structure_tier"":""level1""}",7.943381240572937,8.52461483962141,,0.6013925005513594,11,0.4219801782959337,0.9995737184145663,0.004021254056122892,
151,A,FC20E,LOCKED_lowEnt_midBands_S1Q_bin4_S2S1_bin3,7.25384961585606,"{""lock_quality_S1"":0.00015575134237218438,""omega_eff"":null,""omega_ref_proxy"":7.25384961585606,""participation_entropy"":0.006066051515565142,""rho_lock"":0.3164545815080363,""structure_tier"":""level1""}",3.6944903327701533,6.71553677083382,,0.6040124646237339,11,0.3164545815080363,0.9993119370947525,0.006066051515565142,
152,A,F59C9,LOCKED_lowEnt_midBands_S1Q_bin8_S2S1_bin3,12.062390586012548,"{""lock_quality_S1"":0.00012084516781801602,""omega_eff"":null,""omega_ref_proxy"":12.062390586012548,""participation_entropy"":0.003580199537001012,""rho_lock"":0.27633042523164597,""structure_tier"":""level1""}",7.780787179355709,9.761291895994312,,0.6218644518345596,12,0.27633042523164597,0.9996236292923002,0.003580199537001012,
153,A,F1937,LOCKED_lowEnt_vhiBands_S1Q_bin8_S2S1_bin3,10.005063568885783,"{""lock_quality_S1"":0.0008158160888832314,""omega_eff"":null,""omega_ref_proxy"":10.005063568885783,""participation_entropy"":0.007209854802716947,""rho_lock"":0.4306889650961987,""structure_tier"":""level1""}",6.301990852432546,7.767234848387626,,0.6554055789798039,21,0.4306889650961987,0.9991293431926478,0.007209854802716947,
154,A,F59C9,LOCKED_lowEnt_midBands_S1Q_bin8_S2S1_bin3,7.30807945820686,"{""lock_quality_S1"":4.223781092635765e-05,""omega_eff"":null,""omega_ref_proxy"":7.30807945820686,""participation_entropy"":0.00305164629213464,""rho_lock"":0.28112918989273383,""structure_tier"":""level1""}",6.323024599178061,5.914618968807376,,0.6075318706565437,12,0.28112918989273383,0.9996761197397831,0.00305164629213464,
155,A,FCDD6,LOCKED_lowEnt_midBands_S1Q_bin7_S2S1_bin3,8.202838728799652,"{""lock_quality_S1"":0.00031046772342128835,""omega_eff"":null,""omega_ref_proxy"":8.202838728799652,""participation_entropy"":0.004325583706255827,""rho_lock"":0.5112947174417933,""structure_tier"":""level1""}",5.6794328803494345,4.7280492592671814,,0.6128474441004006,11,0.5112947174417933,0.9995353563218874,0.004325583706255827,
156,A,FDDBA,LOCKED_lowEnt_vhiBands_S1Q_bin8_S2S1_bin3,7.353836209803167,"{""lock_quality_S1"":3.744672844007769e-05,""omega_eff"":null,""omega_ref_proxy"":7.353836209803167,""participation_entropy"":0.0022240144567267847,""rho_lock"":0.2682147181171306,""structure_tier"":""level1""}",8.96399169134443,9.705026804007295,,0.6508867027069858,22,0.2682147181171306,0.9997740812213681,0.0022240144567267847,
