Nucleon_like_d_spacing,Nucleon_like_d_total,Nucleon_like_has_enough_levels,Nucleon_like_is_match,Nucleon_like_n_levels_sim,Pion_like_d_spacing,Pion_like_d_total,Pion_like_has_enough_levels,Pion_like_is_match,Pion_like_n_levels_sim,R_S1_Q,R_S2_S1,R_S3_S2,Rho_like_d_spacing,Rho_like_d_total,Rho_like_has_enough_levels,Rho_like_is_match,Rho_like_n_levels_sim,band_count,first_energy,has_s2_dominant,s2_band_fraction,s3_band_fraction,second_energy,spacing_mean,spacing_std,third_energy
nan,nan,False,False,3,2.3899198705400257,2.3899198705400257,True,False,3,2.9401886070610845,2.4163719944000808,3.1094485091661213,4.708193041526374,4.708193041526374,True,False,3,3,0.30303030303030304,1,0.3333333333333333,0.0,0.9090909090909091,0.8484848484848484,0.24242424242424243,2.0
1.8422650675573096,1.8422650675573096,True,False,4,3.769533653254583,3.769533653254583,True,False,4,2.229615358407858,2.2333690328495415,6.704020831766653,2.142857142857141,2.142857142857141,True,False,4,4,1.4285714285714284,0,0.0,0.0,1.7142857142857142,0.28571428571428575,1.0629576194313574e-16,1.9999999999999998
5.400555873457042,5.400555873457042,True,False,7,4.337441197906314,4.337441197906314,True,False,7,2.419023039758799,2.0027079366640965,8.855499739510632,6.2128612128612115,6.2128612128612115,True,False,7,7,0.9230769230769229,0,0.0,0.0,1.0769230769230769,0.2820512820512821,0.2866753817307423,2.0
7.200412577358253,7.200412577358253,True,False,4,4.493337386634239,4.493337386634239,True,False,4,2.5130056461160466,1.9836056040482135,5.874763499106174,7.745098039215684,7.745098039215684,True,False,4,4,0.7058823529411764,0,0.0,0.0,0.8235294117647061,0.5098039215686275,0.47384494014096346,2.0
9.215373715905063,9.215373715905063,True,False,4,4.7389919870540025,4.7389919870540025,True,False,4,2.373746503813867,1.885041208666965,4.69411253227878,9.838864838864836,9.838864838864836,True,False,4,4,0.4242424242424242,1,0.5,0.0,0.4848484848484848,0.5656565656565656,0.6718500665986217,1.9999999999999998
nan,nan,False,False,3,4.282227964398507,4.282227964398507,True,False,3,2.787910290959199,2.4480155242598123,7.189641253432686,7.4338624338624335,7.4338624338624335,True,False,3,3,0.6666666666666665,0,0.0,0.0,0.8333333333333333,0.6666666666666667,0.5,2.0
6.685137391832399,6.685137391832399,True,False,6,4.384766826627292,4.384766826627292,True,False,6,2.667139923666615,2.1016791139218096,5.689594772025317,7.433862433862435,7.433862433862435,True,False,6,6,0.7142857142857143,0,0.0,0.0,0.857142857142857,0.37142857142857133,0.38966233419959595,2.0
2.130712008501597,2.130712008501597,True,False,4,4.1386735572782065,4.1386735572782065,True,False,4,2.121722548367281,1.8734096468467152,5.876401041501832,2.8835978835978837,2.8835978835978837,True,False,4,4,1.5999999999999999,0,0.0,0.0,1.8000000000000003,0.2000000000000001,4.1879352940185727e-16,1.9999999999999998
7.035908048548578,7.035908048548578,True,False,5,4.54667029330432,4.54667029330432,True,False,5,2.548162881575888,1.6775991208145697,8.453457295672571,7.712336396546924,7.712336396546924,True,False,5,5,0.7368421052631579,0,0.0,0.0,0.8421052631578946,0.3947368421052631,0.44270010108580854,1.9999999999999998
nan,nan,False,False,3,4.425782371518806,4.425782371518806,True,False,3,2.314914037510401,1.966292030820692,2.9482271804147917,6.375661375661375,6.375661375661375,True,False,3,3,0.9333333333333333,0,0.0,0.0,1.0666666666666667,0.5333333333333333,0.4,2.0
