entity_id,template_name,node_count,edge_count,density,degree_mean,degree_std,ola,lineage,genes_inherited,genes_olaX,robustness_score,taxonomy_version,taxonomy_kingdom,taxonomy_family_id,is_candidate,was_swept,sweep_evals_planned,sweep_evals_total,seed_evals_total,seed_success_count,sweep_passed_total,sweep_passed_any,sweep_passed,sweep_seeds_total,sweep_attempted,nan_primary_total,nan_primary_count,nan_primary_rate,seed_success_rate,H_part_norm_mean,H_part_norm_std,PE_lockS1_norm_mean,PE_lockS1_norm_std,R_network_S1_mean,R_network_S1_std,R_mean_lastW_mean,phase_var_lastW_mean,QualityLock_mean,H_part_norm_mean_mean,H_part_norm_mean_std,PE_lockS1_norm_mean_mean,PE_lockS1_norm_mean_std,R_network_S1_mean_mean,R_network_S1_mean_std,robust_score_v1,bins_used_count,H_part_over_bins_std,PE_lock_over_bins_std,R_network_over_bins_std,robust_score_v2,runtime_sec_mean,runtime_sec_p95,pQ_mean,pS1_mean,pS2_mean,best_eval_id,thresholds_version,locked,viable_state,attractor_class,viability_state,dof_grade,promoted,confirmed_family_id,confirmed_family_friendly,taxonomy_inputs
451ce21b0fb37ab5533424597e4837ed29125c12ef78cb4185ffa66ac88feff7,ladder_3,6,7,0.4666666666666667,2.3333333333333335,0.5163977794943223,3,{},{},{},,ola3_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,False,False,0,0,0,0,0,False,False,0,False,0,0,,,,,,,,,0.8205948145700774,0.9448946775644977,0.7646626125360354,,,,,,,,0,,,,,,,,,,,ola3_taxonomy_v1,False,UNKNOWN,UNMEASURED,UNMEASURED,U,False,,UNMEASURED,R=NA PE=NA H=NA evals=0
03304f6db58de60e5da5b697a59bc7efc1bd82df6c58e9b2910d2e7767bfce47,ring_8,8,8,0.2857142857142857,2.0,0.0,3,{},{},{},,ola3_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,False,False,0,0,0,0,0,False,False,0,False,0,0,,,,,,,,,0.21764508713618158,1.609156969556243,0.759054852805469,,,,,,,,0,,,,,,,,,,,ola3_taxonomy_v1,False,UNKNOWN,UNMEASURED,UNMEASURED,U,False,,UNMEASURED,R=NA PE=NA H=NA evals=0
29948e09f3388affef2cc6fc67657eec3833184952cd9bad54bb29a6431ed509,bipartite_4_4,8,16,0.5714285714285714,4.0,0.0,3,{},{},{},,ola3_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,False,False,0,0,0,0,0,False,False,0,False,0,0,,,,,,,,,0.853622239640162,0.0009715127085468445,0.9813969487152744,,,,,,,,0,,,,,,,,,,,ola3_taxonomy_v1,False,UNKNOWN,UNMEASURED,UNMEASURED,U,False,,UNMEASURED,R=NA PE=NA H=NA evals=0
74566eb989a9abbd2f1f0b4882ef598a859bd1a2889a26235747eecc7215cebe,bipartite_4_5,9,20,0.5555555555555556,4.444444444444445,0.5270462766947299,3,{},{},{},,ola3_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,False,False,0,0,0,0,0,False,False,0,False,0,0,,,,,,,,,0.32291455854568324,2.4838000671442324,0.7578790899345934,,,,,,,,0,,,,,,,,,,,ola3_taxonomy_v1,False,UNKNOWN,UNMEASURED,UNMEASURED,U,False,,UNMEASURED,R=NA PE=NA H=NA evals=0
a40048f99ed158f0bb0d3f76a83c847f0d144558fae2e7b90fe99eff0cf6cf11,ring_7,7,7,0.3333333333333333,2.0,0.0,3,{},{},{},,ola3_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,False,False,0,0,0,0,0,False,False,0,False,0,0,,,,,,,,,0.7404938333581406,0.06861237599192388,0.7431586263009287,,,,,,,,0,,,,,,,,,,,ola3_taxonomy_v1,False,UNKNOWN,UNMEASURED,UNMEASURED,U,False,,UNMEASURED,R=NA PE=NA H=NA evals=0
aede91d0b9fe815290df7f11dd8065107916577a448a28ff7c1bb26197e11a75,ladder_3,6,7,0.4666666666666667,2.3333333333333335,0.5163977794943223,3,{},{},{},,ola3_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,False,False,0,0,0,0,0,False,False,0,False,0,0,,,,,,,,,0.8747935243586958,0.0003166689830346223,0.9841058853150408,,,,,,,,0,,,,,,,,,,,ola3_taxonomy_v1,False,UNKNOWN,UNMEASURED,UNMEASURED,U,False,,UNMEASURED,R=NA PE=NA H=NA evals=0
291a7c772b593c03529ee58d021ae16543432be248914bf0482df88af16e8c9d,bipartite_4_5,9,20,0.5555555555555556,4.444444444444445,0.5270462766947299,3,{},{},{},,ola3_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,False,False,0,0,0,0,0,False,False,0,False,0,0,,,,,,,,,0.7688191453226134,0.8364645410032663,0.8449813736480525,,,,,,,,0,,,,,,,,,,,ola3_taxonomy_v1,False,UNKNOWN,UNMEASURED,UNMEASURED,U,False,,UNMEASURED,R=NA PE=NA H=NA evals=0
81c1cf6196e9e800f555a522e71c445bf329aba00d176eb7e994b2dc18875020,ring_8,8,8,0.2857142857142857,2.0,0.0,3,{},{},{},,ola3_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,False,False,0,0,0,0,0,False,False,0,False,0,0,,,,,,,,,0.16392046696489485,1.6455833400583035,0.9217979571289299,,,,,,,,0,,,,,,,,,,,ola3_taxonomy_v1,False,UNKNOWN,UNMEASURED,UNMEASURED,U,False,,UNMEASURED,R=NA PE=NA H=NA evals=0
b3e2f36c6c36a9f987022a5396a636db1b75315b899461b2e8c54f96890de57f,bipartite_4_5,9,20,0.5555555555555556,4.444444444444445,0.5270462766947299,3,{},{},{},,ola3_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,False,False,0,0,0,0,0,False,False,0,False,0,0,,,,,,,,,0.7710341070489205,0.04481945768575438,0.9058318563876321,,,,,,,,0,,,,,,,,,,,ola3_taxonomy_v1,False,UNKNOWN,UNMEASURED,UNMEASURED,U,False,,UNMEASURED,R=NA PE=NA H=NA evals=0
1e21ee3aa1b63b3f2fc21003887f430f9bb995e19ca4f4de307739fa92c8df16,bipartite_3_3,6,9,0.6,3.0,0.0,3,{},{},{},,ola3_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,True,True,4,4,4,4,4,True,True,4,True,0,0,0.0,1.0,0.6272925039351882,0.13030105487350002,0.27827299583194715,0.01913891826073926,0.4541692259343152,0.015800812041156114,0.9683084226039789,5.73143438156715e-07,0.9999971676095201,0.6272925039351882,0.13030105487350002,0.27827299583194715,0.01913891826073926,0.4541692259343152,0.015800812041156114,0.9312225097389705,1,0.0,0.0,0.0,1.0,262.63764627074124,293.7769755096291,0.5830859491977451,0.2809684857733563,0.135945563977594,5ceba6a2b8e7fa5cfd8020c8fb92211513354cf703b9c82189c24e4f341978f9,ola3_taxonomy_v1,False,UNKNOWN,FUNCTIONAL_LOCK,VIABLE,B,True,9706bd43e57aae0f,bipartite_3_3:FUNCTIONAL_LOCK:Roob_PE2_H3,R=0.454 PE=0.278 H=0.627 evals=4
