run_id,target_name,family,type,jpc,d_total,d_spacing,d_mass,score_used,score_mode,enough_levels_full,enough_levels_partial,n_levels_sim,policy_status,policy_reason,policy_rejected,policy_preferred_parity,policy_allowed_k,run_dominant_parity,run_k_used,run_sector_confidence
1.0,lambda_c_2625,charmed_baryon,baryon,3/2-,28.679802462679856,nan,28.679802462679856,28.679802462679856,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
1.0,xi_c_prime_2575,charmed_baryon,baryon,1/2+,95.04924264268932,nan,95.04924264268932,95.04924264268932,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,xi_c_2645,charmed_baryon,baryon,3/2+,22.409852160507395,nan,22.409852160507395,22.409852160507395,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,psi_3770,charmonium,meson,1-,63.047880102884804,nan,63.047880102884804,63.047880102884804,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
1.0,chi_c1_3872,charmonium,meson,1+,334.8393461561308,nan,334.8393461561308,334.8393461561308,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,psi_4040,charmonium,meson,1-,61.37323347489222,nan,61.37323347489222,61.37323347489222,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
1.0,psi_4160,charmonium,meson,1-,79.72787943568481,nan,79.72787943568481,79.72787943568481,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
1.0,chi_c0_3915,charmonium,meson,0+,57.339900276003334,nan,57.339900276003334,57.339900276003334,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,psi_4230,charmonium,meson,1-,81.28787937328485,nan,81.28787937328485,81.28787937328485,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
1.0,chi_c0_4500,charmonium,meson,0+,76.93989962267003,nan,76.93989962267003,76.93989962267003,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,eta_c_2s,charmonium,meson,0-,26.68883405428085,nan,26.68883405428085,26.68883405428085,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
1.0,lambda_c_2765,charmed_baryon,baryon,1/2-,5.681970599380295,nan,5.681970599380295,5.681970599380295,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
1.0,lambda_c_2860,charmed_baryon,baryon,3/2+,26.32788157168474,nan,26.32788157168474,26.32788157168474,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
2.0,electron,lepton,elementary,1/2+,19585.3622301777,nan,19585.3622301777,19585.3622301777,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
2.0,muon,lepton,elementary,1/2+,185.34066230393378,nan,185.34066230393378,185.34066230393378,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
2.0,pion,pion_like,meson,0-,36.40133543957329,nan,36.40133543957329,36.40133543957329,total,0,0,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
