Nucleon_like_d_spacing,Nucleon_like_d_total,Nucleon_like_has_enough_levels,Nucleon_like_is_match,Nucleon_like_n_levels_sim,Pion_like_d_spacing,Pion_like_d_total,Pion_like_has_enough_levels,Pion_like_is_match,Pion_like_n_levels_sim,R_S1_Q,R_S2_S1,R_S3_S2,Rho_like_d_spacing,Rho_like_d_total,Rho_like_has_enough_levels,Rho_like_is_match,Rho_like_n_levels_sim,band_count,first_energy,has_s2_dominant,s2_band_fraction,s3_band_fraction,second_energy,spacing_mean,spacing_std,third_energy
9.859433871,9.859433871,nan,nan,4.0,4.738991987,4.738991987,nan,nan,4.0,2.246589445,2.353930976,8.545877938,10.15953183,10.15953183,nan,nan,4.0,4.0,0.363636364,1.0,0.5,0.0,0.424242424,0.565656566,0.714249274,2.0
7.444208289,7.444208289,nan,nan,4.0,4.461670973,4.461670973,nan,nan,4.0,2.762103403,2.119998929,3.121435375,8.095238095,8.095238095,nan,nan,4.0,4.0,0.625,0.0,0.0,0.0,0.75,0.5,0.530330086,2.0
8.825717322,8.825717322,nan,nan,4.0,4.425782372,4.425782372,nan,nan,4.0,2.989800247,1.852113262,2.563166628,7.78659612,7.78659612,nan,nan,4.0,4.0,0.666666667,0.0,0.0,0.0,0.8,0.622222222,0.439977553,2.0
7.035477806,7.035477806,nan,nan,4.0,4.337441198,4.337441198,nan,nan,4.0,2.688430134,2.488472549,2.430304225,7.840862841,7.840862841,nan,nan,4.0,4.0,0.615384615,0.0,0.0,0.0,0.769230769,0.512820513,0.507666407,2.0
6.864724636,6.864724636,nan,nan,4.0,1.333282667,1.333282667,nan,nan,4.0,2.880107684,1.557047429,8.409172967,5.326797386,5.326797386,nan,nan,4.0,4.0,0.470588235,1.0,0.75,0.0,1.941176471,0.529411765,0.665512265,2.0
7.200412577,7.200412577,nan,nan,4.0,4.493337387,4.493337387,nan,nan,4.0,2.513005646,1.983605604,5.874763499,7.745098039,7.745098039,nan,nan,4.0,4.0,0.705882353,0.0,0.0,0.0,0.823529412,0.509803922,0.47384494,2.0
9.215373716,9.215373716,nan,nan,4.0,4.738991987,4.738991987,nan,nan,4.0,2.373746504,1.885041209,4.694112532,9.838864839,9.838864839,nan,nan,4.0,4.0,0.424242424,1.0,0.5,0.0,0.484848485,0.565656566,0.671850067,2.0
7.408784981,7.408784981,nan,nan,4.0,4.425782372,4.425782372,nan,nan,4.0,2.760642148,2.067382545,2.558758874,7.78659612,7.78659612,nan,nan,4.0,4.0,0.666666667,0.0,0.0,0.0,0.8,0.533333333,0.474536811,2.0
7.035477806,7.035477806,nan,nan,5.0,4.337441198,4.337441198,nan,nan,5.0,2.955799568,2.450544207,7.997392189,7.840862841,7.840862841,nan,nan,5.0,5.0,0.615384615,0.0,0.0,0.0,0.769230769,0.461538462,0.448534761,2.0
7.131649684,7.131649684,nan,nan,4.0,4.493337387,4.493337387,nan,nan,4.0,2.45197664,2.069006713,2.481506408,7.745098039,7.745098039,nan,nan,4.0,4.0,0.705882353,0.0,0.0,0.0,0.823529412,0.470588235,0.499134198,2.0
9.215373716,9.215373716,nan,nan,4.0,4.738991987,4.738991987,nan,nan,4.0,2.714056746,1.695261868,6.556580108,9.838864839,9.838864839,nan,nan,4.0,4.0,0.424242424,1.0,0.5,0.0,0.484848485,0.565656566,0.671850067,2.0
7.444208289,7.444208289,nan,nan,5.0,4.569336779,4.569336779,nan,nan,5.0,2.854563608,1.524983595,5.539537091,7.962962963,7.962962963,nan,nan,5.0,5.0,0.7,1.0,0.2,0.0,0.8,0.575,0.486698058,2.0
7.681271969,7.681271969,nan,nan,4.0,4.337441198,4.337441198,nan,nan,4.0,2.452260163,2.242611892,3.539135931,7.026862027,7.026862027,nan,nan,4.0,4.0,0.769230769,0.0,0.0,0.0,0.923076923,0.564102564,0.383759732,2.0
