run_id,best_target,type,best_d_total,structure_tier,s2_state,enough_levels,reason
1449.0,rho,meson,19.05802422457797,none,latent,1.0,tier_too_low
1450.0,proton,baryon,5.302727757254848,none,latent,0.0,tier_too_low
1451.0,proton,baryon,22.278983291118507,none,none,1.0,tier_too_low
1452.0,proton,baryon,20.49322257855848,none,latent,1.0,tier_too_low
1453.0,proton,baryon,21.900642411074475,level1,latent,0.0,tier_too_low
1454.0,proton,baryon,2.8753603266132317,level1,none,0.0,tier_too_low
1455.0,pion,meson,27.243338396855652,none,structural,1.0,tier_too_low
1456.0,rho,meson,23.392656980054756,none,none,1.0,tier_too_low
1457.0,rho,meson,12.125220308859715,none,structural,0.0,tier_too_low
1458.0,proton,baryon,3.666986925324479,level1,none,0.0,tier_too_low
1459.0,proton,baryon,11.14053409001702,level1,latent,1.0,tier_too_low
1460.0,proton,baryon,2.846159455948183,level1,none,0.0,tier_too_low
1461.0,proton,baryon,18.945563294339777,none,none,1.0,tier_too_low
1462.0,rho,meson,8.50168339672445,none,latent,0.0,tier_too_low
1463.0,rho,meson,10.119752889549764,level1,latent,1.0,distance_high
1464.0,rho,meson,10.640418457570945,none,structural,1.0,tier_too_low
1465.0,pion,meson,25.73858063113299,none,latent,1.0,tier_too_low
1466.0,proton,baryon,2.8753603266132317,level1,latent,0.0,tier_too_low
1467.0,rho,meson,26.03127506319049,none,structural,1.0,tier_too_low
1468.0,proton,baryon,4.818443796177192,level1,none,0.0,tier_too_low
1469.0,proton,baryon,18.841186621103382,none,none,1.0,tier_too_low
1470.0,proton,baryon,3.2159921928544892,none,latent,0.0,tier_too_low
1471.0,proton,baryon,15.944358285629493,none,latent,1.0,tier_too_low
1472.0,rho,meson,11.282865392048093,none,structural,1.0,tier_too_low
1473.0,proton,baryon,2.4395652601534006,level1,latent,0.0,tier_too_low
1474.0,pion,meson,27.664670571258,level1,structural,1.0,distance_high
1475.0,proton,baryon,11.610093899277883,level1,none,1.0,tier_too_low
1476.0,proton,baryon,10.124195796499217,none,latent,0.0,tier_too_low
1477.0,proton,baryon,4.252197260311972,none,latent,0.0,tier_too_low
1478.0,rho,meson,9.955143827785811,none,latent,1.0,tier_too_low
1479.0,proton,baryon,21.695845671970552,none,latent,1.0,tier_too_low
1480.0,rho,meson,11.630282960628426,none,structural,1.0,tier_too_low
1481.0,proton,baryon,20.612369333092737,level1,latent,0.0,tier_too_low
1482.0,rho,meson,8.41193398617123,none,latent,1.0,tier_too_low
1483.0,proton,baryon,2.87536032661323,level1,none,0.0,tier_too_low
1484.0,proton,baryon,11.610093899277896,level1,none,1.0,tier_too_low
1485.0,proton,baryon,15.966139513660002,none,latent,1.0,tier_too_low
1486.0,proton,baryon,19.312618323942196,none,structural,1.0,tier_too_low
1487.0,pion,meson,7.440726199945413,none,structural,1.0,tier_too_low
1488.0,rho,meson,10.631216734351295,level1,none,1.0,distance_high
1489.0,proton,baryon,22.278983291118507,none,none,1.0,tier_too_low
1490.0,rho,meson,22.456172273022574,none,latent,1.0,tier_too_low
1491.0,rho,meson,10.631216734351295,level1,latent,1.0,distance_high
1492.0,rho,meson,9.469547118704881,none,latent,1.0,tier_too_low
1493.0,proton,baryon,6.353258254197722,none,latent,0.0,tier_too_low
1494.0,rho,meson,23.93311486410513,none,latent,1.0,tier_too_low
1495.0,proton,baryon,20.78870046670427,none,latent,1.0,tier_too_low
1496.0,proton,baryon,23.07606929573078,level1,latent,0.0,tier_too_low
1497.0,proton,baryon,11.140534090017022,level1,none,1.0,tier_too_low
1498.0,rho,meson,7.633073279511498,none,latent,1.0,tier_too_low
1499.0,proton,baryon,2.4395652601534006,level1,none,0.0,tier_too_low
1500.0,pion,meson,14.671329967108246,none,structural,1.0,tier_too_low
1501.0,proton,baryon,11.140534090017015,level1,none,1.0,tier_too_low
1502.0,proton,baryon,2.875360326613236,level1,none,0.0,tier_too_low
1503.0,proton,baryon,20.300064598962475,none,latent,1.0,tier_too_low
1504.0,proton,baryon,20.49322257855848,none,latent,1.0,tier_too_low
1505.0,proton,baryon,2.439565260153411,level1,none,0.0,tier_too_low
1506.0,rho,meson,9.835802273209051,none,latent,1.0,tier_too_low
1507.0,proton,baryon,20.232459306103863,none,latent,1.0,tier_too_low
1508.0,rho,meson,9.403703506827624,level1,none,1.0,distance_high
1509.0,rho,meson,10.064883184089904,none,latent,1.0,tier_too_low
1510.0,proton,baryon,15.075773824320114,none,structural,0.0,tier_too_low
1511.0,rho,meson,10.010013505937867,none,latent,1.0,tier_too_low
1512.0,proton,baryon,2.87536032661323,level1,none,0.0,tier_too_low
1513.0,pion,meson,27.862944535682637,level1,structural,1.0,distance_high
1514.0,proton,baryon,21.267565530835807,none,latent,1.0,tier_too_low
1515.0,pion,meson,18.290029690805813,none,structural,1.0,tier_too_low
1516.0,rho,meson,7.18971178077265,none,latent,1.0,tier_too_low
1517.0,rho,meson,9.337859891139981,none,latent,1.0,tier_too_low
1518.0,proton,baryon,20.384571215035724,none,latent,1.0,tier_too_low
1519.0,proton,baryon,18.945563294339784,none,latent,1.0,tier_too_low
1520.0,rho,meson,9.672222013917233,none,latent,1.0,tier_too_low
1521.0,proton,baryon,23.17778100942301,none,latent,1.0,tier_too_low
1522.0,proton,baryon,12.053852718677486,level1,latent,1.0,tier_too_low
1523.0,proton,baryon,13.34482402271928,none,none,1.0,tier_too_low
1524.0,rho,meson,10.119752889549773,level1,none,1.0,distance_high
1525.0,proton,baryon,22.34128158757557,level1,latent,0.0,tier_too_low
1526.0,proton,baryon,20.493222578558473,none,latent,1.0,tier_too_low
1527.0,proton,baryon,15.403389951088254,none,latent,1.0,tier_too_low
1528.0,pion,meson,15.130038382788225,none,structural,1.0,tier_too_low
1529.0,pion,meson,27.664670571258,none,structural,1.0,tier_too_low
1530.0,rho,meson,9.88209856474181,none,none,1.0,tier_too_low
1531.0,rho,meson,16.663336748634812,none,structural,1.0,tier_too_low
1532.0,proton,baryon,2.439565260153396,level1,none,0.0,tier_too_low
1533.0,rho,meson,9.792955497531874,none,latent,1.0,tier_too_low
1534.0,proton,baryon,22.94420285427111,none,latent,1.0,tier_too_low
1535.0,proton,baryon,23.79274786931557,none,latent,1.0,tier_too_low
1536.0,proton,baryon,2.84615945594817,level1,none,0.0,tier_too_low
1537.0,rho,meson,9.882098564741819,none,latent,1.0,tier_too_low
1538.0,proton,baryon,8.107575473014785,none,latent,0.0,tier_too_low
1539.0,proton,baryon,7.10304863634535,none,latent,0.0,tier_too_low
1540.0,proton,baryon,11.140534090017036,level1,none,1.0,tier_too_low
1541.0,proton,baryon,15.966139513660007,none,none,1.0,tier_too_low
1542.0,proton,baryon,17.817211448395984,none,none,1.0,tier_too_low
1543.0,proton,baryon,3.666986925324477,level1,latent,0.0,tier_too_low
1544.0,proton,baryon,20.891549521767452,level1,latent,0.0,tier_too_low
1545.0,proton,baryon,2.4395652601534046,level1,none,0.0,tier_too_low
1546.0,rho,meson,7.5396824466000405,none,none,0.0,tier_too_low
1547.0,proton,baryon,15.95327809972813,level1,none,0.0,tier_too_low
1548.0,proton,baryon,19.088394531400134,none,latent,1.0,tier_too_low
1549.0,proton,baryon,18.422413810747795,level1,latent,0.0,tier_too_low
1550.0,rho,meson,9.882098564741803,none,latent,1.0,tier_too_low
1551.0,proton,baryon,2.4395652601534046,level1,none,0.0,tier_too_low
1552.0,proton,baryon,15.408151614061127,none,latent,1.0,tier_too_low
1553.0,proton,baryon,18.945563294339784,none,none,1.0,tier_too_low
1554.0,proton,baryon,22.46702714161369,none,latent,1.0,tier_too_low
1555.0,proton,baryon,7.922426543056131,none,none,0.0,tier_too_low
1556.0,rho,meson,10.656426800272857,none,latent,1.0,tier_too_low
1557.0,proton,baryon,19.08839453140012,none,latent,1.0,tier_too_low
1558.0,rho,meson,10.656426800272852,none,latent,1.0,tier_too_low
1559.0,pion,meson,14.904324717929825,none,structural,1.0,tier_too_low
1560.0,proton,baryon,3.4153913300608583,level1,latent,0.0,tier_too_low
1561.0,rho,meson,10.631216734351304,level1,none,1.0,distance_high
1562.0,rho,meson,10.631216734351298,level1,none,1.0,distance_high
1563.0,rho,meson,10.119752889549764,level1,none,1.0,distance_high
1564.0,proton,baryon,23.855331092665676,none,structural,1.0,tier_too_low
1565.0,proton,baryon,2.875360326613234,level1,none,0.0,tier_too_low
1566.0,proton,baryon,18.442646254386627,level1,none,0.0,tier_too_low
1567.0,pion,meson,27.770003614858584,none,structural,1.0,tier_too_low
1568.0,proton,baryon,11.401400650717513,level1,none,1.0,tier_too_low
1569.0,proton,baryon,18.242048046281422,none,latent,1.0,tier_too_low
1570.0,proton,baryon,2.8753603266132277,level1,none,0.0,tier_too_low
1571.0,rho,meson,9.792955497531867,none,latent,1.0,tier_too_low
1572.0,proton,baryon,21.524850800736452,level1,none,0.0,tier_too_low
1573.0,proton,baryon,7.252045423849317,none,latent,0.0,tier_too_low
1574.0,proton,baryon,2.8753603266132277,level1,latent,0.0,tier_too_low
1575.0,rho,meson,13.199999735809495,none,structural,1.0,tier_too_low
1576.0,proton,baryon,2.846159455948179,level1,none,0.0,tier_too_low
1577.0,proton,baryon,6.845567943155693,none,none,0.0,tier_too_low
1578.0,proton,baryon,11.401400650717507,level1,none,1.0,tier_too_low
1579.0,proton,baryon,8.912729871611235,none,latent,0.0,tier_too_low
1580.0,proton,baryon,2.846159455948179,level1,none,0.0,tier_too_low
1581.0,proton,baryon,17.591361420648433,none,none,1.0,tier_too_low
1582.0,proton,baryon,17.271012952912606,level1,none,0.0,tier_too_low
1583.0,proton,baryon,19.025380750344095,none,latent,1.0,tier_too_low
1584.0,proton,baryon,2.87536032661323,level1,none,0.0,tier_too_low
1585.0,proton,baryon,19.0253807503441,none,none,1.0,tier_too_low
1586.0,proton,baryon,19.025380750344087,none,latent,1.0,tier_too_low
1587.0,pion,meson,27.905431813773625,level1,structural,1.0,distance_high
1588.0,proton,baryon,22.66174644321274,level1,latent,0.0,tier_too_low
1589.0,proton,baryon,2.87536032661323,level1,none,0.0,tier_too_low
1590.0,proton,baryon,20.300064598962468,none,latent,1.0,tier_too_low
1591.0,proton,baryon,19.942336880273384,level1,none,0.0,tier_too_low
1592.0,rho,meson,10.119752889549765,level1,latent,1.0,distance_high
1593.0,rho,meson,10.656426800272854,none,latent,1.0,tier_too_low
1594.0,rho,meson,10.631216734351304,level1,none,1.0,distance_high
1595.0,proton,baryon,5.250240122746959,level1,latent,0.0,tier_too_low
1596.0,proton,baryon,7.665224906491572,none,none,0.0,tier_too_low
1597.0,proton,baryon,2.8753603266132317,level1,latent,0.0,tier_too_low
1598.0,pion,meson,9.22672241953082,none,structural,1.0,tier_too_low
1599.0,proton,baryon,19.941597603313962,level1,none,0.0,tier_too_low
1600.0,pion,meson,9.126054897554795,none,structural,1.0,tier_too_low
1601.0,proton,baryon,3.666986925324479,level1,none,0.0,tier_too_low
1602.0,pion,meson,27.770003614858584,level1,structural,1.0,distance_high
1603.0,rho,meson,19.380464304701338,none,latent,1.0,tier_too_low
1604.0,proton,baryon,2.439565260153411,level1,none,0.0,tier_too_low
1605.0,rho,meson,10.631216734351302,level1,none,1.0,distance_high
1606.0,proton,baryon,20.38457121503572,none,latent,1.0,tier_too_low
1607.0,rho,meson,10.152241502578114,none,latent,1.0,tier_too_low
1608.0,proton,baryon,23.177781009423004,none,latent,1.0,tier_too_low
1609.0,proton,baryon,17.260225945570618,none,latent,1.0,tier_too_low
1610.0,proton,baryon,2.439565260153411,level1,none,0.0,tier_too_low
1611.0,proton,baryon,15.966139513660007,none,latent,1.0,tier_too_low
1612.0,proton,baryon,2.87536032661323,level1,none,0.0,tier_too_low
1613.0,proton,baryon,2.8753603266132317,level1,none,0.0,tier_too_low
1614.0,proton,baryon,3.666986925324473,level1,none,0.0,tier_too_low
1615.0,proton,baryon,2.439565260153409,level1,latent,0.0,tier_too_low
1616.0,proton,baryon,4.505608556969262,none,latent,0.0,tier_too_low
1617.0,proton,baryon,2.846159455948179,level1,none,0.0,tier_too_low
1618.0,proton,baryon,20.493222578558473,none,latent,1.0,tier_too_low
1619.0,proton,baryon,20.300064598962457,none,none,1.0,tier_too_low
1620.0,rho,meson,6.348148033187933,none,latent,1.0,tier_too_low
1621.0,proton,baryon,20.493222578558473,none,latent,1.0,tier_too_low
1622.0,proton,baryon,19.088394531400134,none,latent,1.0,tier_too_low
1623.0,proton,baryon,21.267565530835817,none,latent,1.0,tier_too_low
1624.0,proton,baryon,20.493222578558473,none,latent,1.0,tier_too_low
1625.0,proton,baryon,21.92498707501956,none,latent,1.0,tier_too_low
1626.0,proton,baryon,2.4395652601534024,level1,latent,0.0,tier_too_low
1627.0,rho,meson,11.487036810154098,none,latent,1.0,tier_too_low
1628.0,rho,meson,9.955143827785811,none,latent,1.0,tier_too_low
1629.0,rho,meson,10.119752889549769,level1,none,1.0,distance_high
1630.0,proton,baryon,13.799531599356046,none,latent,1.0,tier_too_low
1631.0,proton,baryon,2.8461594559481727,level1,none,0.0,tier_too_low
1632.0,rho,meson,8.819657942781332,none,latent,1.0,tier_too_low
1633.0,proton,baryon,11.140534090017034,level1,latent,1.0,tier_too_low
1634.0,proton,baryon,2.8753603266132277,level1,none,0.0,tier_too_low
1635.0,proton,baryon,21.524850800736456,level1,latent,0.0,tier_too_low
1636.0,pion,meson,17.552698385601712,none,structural,1.0,tier_too_low
1637.0,rho,meson,10.546239958274054,none,structural,1.0,tier_too_low
1638.0,proton,baryon,13.799531599356039,none,latent,1.0,tier_too_low
1639.0,proton,baryon,2.8753603266132317,level1,latent,0.0,tier_too_low
1640.0,proton,baryon,2.4395652601534152,level1,none,0.0,tier_too_low
1641.0,proton,baryon,22.4670271416137,none,latent,1.0,tier_too_low
1642.0,proton,baryon,20.232459306103863,none,latent,1.0,tier_too_low
1643.0,proton,baryon,11.610093899277878,level1,latent,1.0,tier_too_low
1644.0,rho,meson,9.610493625996202,none,latent,1.0,tier_too_low
1645.0,proton,baryon,8.912729871611235,none,latent,0.0,tier_too_low
1646.0,pion,meson,13.45975726283607,none,structural,1.0,tier_too_low
1647.0,proton,baryon,20.38457121503572,none,latent,1.0,tier_too_low
1648.0,proton,baryon,23.582463893252843,level1,latent,0.0,tier_too_low
1649.0,proton,baryon,19.025380750344095,none,none,1.0,tier_too_low
1650.0,proton,baryon,11.401400650717507,level1,none,1.0,tier_too_low
1651.0,proton,baryon,9.031319845384713,none,latent,0.0,tier_too_low
1652.0,rho,meson,22.978659031222,none,latent,1.0,tier_too_low
1653.0,proton,baryon,3.666986925324475,level1,none,0.0,tier_too_low
1654.0,rho,meson,10.119752889549764,level1,none,1.0,distance_high
1655.0,proton,baryon,20.788700466704263,none,latent,1.0,tier_too_low
1656.0,rho,meson,10.119752889549765,level1,none,1.0,distance_high
1657.0,proton,baryon,2.846159455948179,level1,latent,0.0,tier_too_low
1658.0,proton,baryon,7.665224906491572,none,none,0.0,tier_too_low
1659.0,proton,baryon,17.300982813544426,none,none,1.0,tier_too_low
1660.0,proton,baryon,16.49332858779216,level1,latent,0.0,tier_too_low
1661.0,proton,baryon,6.606669550855007,none,latent,0.0,tier_too_low
1662.0,proton,baryon,16.373323622884193,none,latent,1.0,tier_too_low
1663.0,proton,baryon,20.232459306103863,none,latent,1.0,tier_too_low
1664.0,proton,baryon,17.169723312043033,none,latent,1.0,tier_too_low
1665.0,proton,baryon,21.224217512466033,level1,latent,0.0,tier_too_low
1666.0,proton,baryon,11.14053409001702,level1,none,1.0,tier_too_low
1667.0,rho,meson,10.119752889549765,level1,latent,1.0,distance_high
1668.0,proton,baryon,25.431320993771344,none,none,1.0,tier_too_low
1669.0,proton,baryon,2.4395652601534046,level1,none,0.0,tier_too_low
1670.0,proton,baryon,21.92498707501955,none,latent,1.0,tier_too_low
1671.0,rho,meson,9.403703504922422,none,latent,1.0,tier_too_low
1672.0,proton,baryon,2.87536032661323,level1,none,0.0,tier_too_low
1673.0,proton,baryon,13.693043586727526,none,structural,0.0,tier_too_low
1674.0,rho,meson,9.672222013917244,none,latent,1.0,tier_too_low
1675.0,rho,meson,6.738647224101632,none,structural,1.0,tier_too_low
1676.0,pion,meson,27.905431813773625,level1,structural,1.0,distance_high
1677.0,pion,meson,8.810055766753043,none,structural,1.0,tier_too_low
1678.0,proton,baryon,19.139405687493102,none,latent,1.0,tier_too_low
1679.0,rho,meson,25.694708345899645,none,structural,1.0,tier_too_low
1680.0,proton,baryon,2.87536032661323,level1,none,0.0,tier_too_low
1681.0,rho,meson,9.403703506827622,level1,latent,1.0,distance_high
1682.0,rho,meson,9.792955497531862,none,none,1.0,tier_too_low
1683.0,pion,meson,12.49671229277357,none,structural,1.0,tier_too_low
1684.0,rho,meson,9.403703506827622,level1,none,1.0,distance_high
1685.0,proton,baryon,17.300982813544426,none,none,1.0,tier_too_low
1686.0,proton,baryon,2.439565260153411,level1,latent,0.0,tier_too_low
1687.0,rho,meson,9.792955497531874,none,latent,1.0,tier_too_low
1688.0,rho,meson,10.631216734351298,level1,none,1.0,distance_high
1689.0,proton,baryon,19.088394531400134,none,latent,1.0,tier_too_low
1690.0,proton,baryon,18.84118662110339,none,latent,1.0,tier_too_low
1691.0,rho,meson,6.81385446640458,none,latent,1.0,tier_too_low
1692.0,proton,baryon,2.4395652601534024,level1,none,0.0,tier_too_low
1693.0,proton,baryon,20.61236933309273,level1,none,0.0,tier_too_low
1694.0,proton,baryon,15.408151614061152,none,latent,1.0,tier_too_low
1695.0,pion,meson,27.81788227104067,none,structural,1.0,tier_too_low
1696.0,rho,meson,6.054938142351933,none,latent,1.0,tier_too_low
1697.0,proton,baryon,8.691611257270708,none,latent,0.0,tier_too_low
1698.0,rho,meson,22.45617227302257,none,latent,1.0,tier_too_low
1699.0,proton,baryon,2.4395652601534046,level1,none,0.0,tier_too_low
1700.0,proton,baryon,2.8461594559481727,level1,none,0.0,tier_too_low
1701.0,proton,baryon,9.562573958959392,none,latent,0.0,tier_too_low
1702.0,rho,meson,8.818708267914932,none,latent,1.0,tier_too_low
1703.0,rho,meson,9.77407388449872,none,structural,1.0,tier_too_low
1704.0,rho,meson,10.716460692913081,none,latent,1.0,tier_too_low
1705.0,proton,baryon,14.718743036330387,none,latent,1.0,tier_too_low
1706.0,rho,meson,10.323750541659713,none,latent,1.0,tier_too_low
1707.0,proton,baryon,8.55598721744948,none,latent,0.0,tier_too_low
1708.0,proton,baryon,4.300288204293468,level1,none,0.0,tier_too_low
1709.0,rho,meson,9.835802273209051,none,none,1.0,tier_too_low
1710.0,rho,meson,9.403703506827627,level1,none,1.0,distance_high
1711.0,proton,baryon,9.56257395895938,none,none,0.0,tier_too_low
1712.0,proton,baryon,11.140534090017036,level1,latent,1.0,tier_too_low
1713.0,proton,baryon,26.495156925203936,level1,structural,0.0,tier_too_low
1714.0,proton,baryon,20.49322257855849,none,latent,1.0,tier_too_low
1715.0,proton,baryon,14.718743036330375,none,latent,1.0,tier_too_low
1716.0,proton,baryon,20.38457121503572,none,latent,1.0,tier_too_low
1717.0,proton,baryon,2.8753603266132277,level1,none,0.0,tier_too_low
1718.0,proton,baryon,2.846159455948179,level1,none,0.0,tier_too_low
1719.0,proton,baryon,23.395725374178504,none,none,1.0,tier_too_low
1720.0,proton,baryon,20.300064598962464,none,latent,1.0,tier_too_low
1721.0,rho,meson,11.137710208876928,none,structural,1.0,tier_too_low
1722.0,proton,baryon,18.555727653741098,none,latent,1.0,tier_too_low
1723.0,proton,baryon,23.177781009423015,none,latent,1.0,tier_too_low
1724.0,rho,meson,10.443092078091727,none,latent,1.0,tier_too_low
1725.0,proton,baryon,11.61009389927788,level1,none,1.0,tier_too_low
1726.0,proton,baryon,11.401400650717507,level1,none,1.0,tier_too_low
1727.0,proton,baryon,2.4395652601534046,level1,none,0.0,tier_too_low
1728.0,proton,baryon,17.300982813544433,none,latent,1.0,tier_too_low
1729.0,rho,meson,11.793474188243783,none,latent,1.0,tier_too_low
1730.0,proton,baryon,25.996616987255706,level1,structural,0.0,tier_too_low
1731.0,proton,baryon,23.067750269500067,none,structural,1.0,tier_too_low
1732.0,rho,meson,10.631216734351296,level1,none,1.0,distance_high
1733.0,rho,meson,19.635022262693475,none,latent,1.0,tier_too_low
1734.0,rho,meson,10.631216734351298,level1,none,1.0,distance_high
1735.0,pion,meson,18.62518028408041,none,structural,1.0,tier_too_low
1736.0,proton,baryon,21.124647803839338,none,latent,1.0,tier_too_low
1737.0,proton,baryon,17.300982813544422,none,latent,1.0,tier_too_low
1738.0,rho,meson,10.204223302932675,none,none,1.0,tier_too_low
1739.0,proton,baryon,17.591361420648425,none,latent,1.0,tier_too_low
1740.0,proton,baryon,4.297119959852184,level1,none,0.0,tier_too_low
1741.0,proton,baryon,17.997891470594034,none,latent,1.0,tier_too_low
1742.0,proton,baryon,2.875360326613234,level1,none,0.0,tier_too_low
1743.0,proton,baryon,4.818443796177192,level1,none,0.0,tier_too_low
1744.0,proton,baryon,2.439565260153403,level1,none,0.0,tier_too_low
1745.0,proton,baryon,2.846159455948185,level1,none,0.0,tier_too_low
1746.0,proton,baryon,10.160234836730902,none,none,0.0,tier_too_low
1747.0,proton,baryon,20.724901196847895,none,latent,1.0,tier_too_low
1748.0,rho,meson,10.631216734351298,level1,latent,1.0,distance_high
1749.0,proton,baryon,8.883819471839656,none,structural,0.0,tier_too_low
1750.0,proton,baryon,25.151094122088665,none,latent,1.0,tier_too_low
1751.0,proton,baryon,7.6652249064915665,none,none,0.0,tier_too_low
1752.0,proton,baryon,2.8753603266132277,level1,latent,0.0,tier_too_low
1753.0,rho,meson,10.631216734351298,level1,latent,1.0,distance_high
1754.0,proton,baryon,9.56257395895938,none,latent,0.0,tier_too_low
1755.0,proton,baryon,2.4395652601534152,level1,none,0.0,tier_too_low
1756.0,rho,meson,10.119752889549769,level1,none,1.0,distance_high
1757.0,proton,baryon,20.493222578558484,none,latent,1.0,tier_too_low
1758.0,proton,baryon,3.666986925324471,level1,latent,0.0,tier_too_low
1759.0,proton,baryon,2.8753603266132317,level1,none,0.0,tier_too_low
1760.0,rho,meson,9.610493625996202,none,latent,1.0,tier_too_low
1761.0,proton,baryon,16.855177964539383,level1,none,0.0,tier_too_low
1762.0,proton,baryon,20.493222578558473,none,none,1.0,tier_too_low
1763.0,rho,meson,10.631216734351304,level1,none,1.0,distance_high
1764.0,proton,baryon,16.255071019528614,level1,none,0.0,tier_too_low
1765.0,rho,meson,20.19382666021431,none,latent,1.0,tier_too_low
1766.0,rho,meson,10.716460692913078,none,latent,1.0,tier_too_low
1767.0,proton,baryon,21.92498707501957,none,latent,1.0,tier_too_low
1768.0,proton,baryon,22.791018489874787,level1,none,0.0,tier_too_low
1769.0,proton,baryon,24.239996494691972,none,structural,1.0,tier_too_low
1770.0,proton,baryon,20.3919639209811,level1,latent,0.0,tier_too_low
1771.0,rho,meson,22.058024138210047,none,latent,1.0,tier_too_low
1772.0,proton,baryon,2.8753603266132335,level1,none,0.0,tier_too_low
1773.0,proton,baryon,15.40815161406114,none,none,1.0,tier_too_low
1774.0,proton,baryon,2.875360326613232,level1,none,0.0,tier_too_low
1775.0,proton,baryon,19.088394531400123,none,latent,1.0,tier_too_low
1776.0,proton,baryon,11.401400650717505,level1,none,1.0,tier_too_low
1777.0,proton,baryon,17.817211448395984,none,structural,1.0,tier_too_low
1778.0,rho,meson,20.372153131926787,none,latent,1.0,tier_too_low
1779.0,proton,baryon,2.439565260153411,level1,none,0.0,tier_too_low
1780.0,proton,baryon,2.87536032661323,level1,none,0.0,tier_too_low
1781.0,rho,meson,14.858950321343325,none,structural,1.0,tier_too_low
1782.0,proton,baryon,15.050146252121554,none,structural,0.0,tier_too_low
1783.0,proton,baryon,2.875360326613226,level1,none,0.0,tier_too_low
1784.0,rho,meson,5.6272975549801725,none,latent,1.0,tier_too_low
1785.0,rho,meson,23.675308042154562,none,latent,1.0,tier_too_low
1786.0,proton,baryon,17.817211448395994,none,latent,1.0,tier_too_low
1787.0,proton,baryon,21.26756553083581,none,latent,1.0,tier_too_low
1788.0,rho,meson,25.69470834589964,none,latent,1.0,tier_too_low
1789.0,proton,baryon,17.591361420648433,none,latent,1.0,tier_too_low
1790.0,rho,meson,10.631216734351295,level1,none,1.0,distance_high
1791.0,proton,baryon,2.4395652601533984,level1,none,0.0,tier_too_low
1792.0,proton,baryon,16.871501675896518,none,latent,1.0,tier_too_low
1793.0,proton,baryon,18.841186621103382,none,latent,1.0,tier_too_low
1794.0,proton,baryon,23.360685232787127,level1,none,0.0,tier_too_low
1795.0,rho,meson,21.087463855052455,none,latent,1.0,tier_too_low
1796.0,proton,baryon,17.271012952912603,level1,latent,0.0,tier_too_low
1797.0,proton,baryon,3.666986925324471,level1,none,0.0,tier_too_low
1798.0,proton,baryon,20.38457121503572,none,latent,1.0,tier_too_low
1799.0,rho,meson,21.087463855052455,none,none,1.0,tier_too_low
1800.0,rho,meson,10.656426800272854,none,latent,1.0,tier_too_low
1801.0,proton,baryon,5.746285087697255,none,latent,0.0,tier_too_low
1802.0,proton,baryon,10.14021314771329,none,latent,0.0,tier_too_low
1803.0,proton,baryon,3.666986925324475,level1,none,0.0,tier_too_low
1804.0,proton,baryon,20.232459306103863,none,latent,1.0,tier_too_low
1805.0,proton,baryon,2.439565260153407,level1,none,0.0,tier_too_low
1806.0,proton,baryon,9.642091230695222,none,latent,0.0,tier_too_low
1807.0,proton,baryon,18.94556329433978,none,none,1.0,tier_too_low
1808.0,proton,baryon,18.841186621103382,none,latent,1.0,tier_too_low
1809.0,proton,baryon,19.088394531400134,none,latent,1.0,tier_too_low
1810.0,proton,baryon,2.439565260153407,level1,none,0.0,tier_too_low
1811.0,proton,baryon,2.439565260153411,level1,none,0.0,tier_too_low
1812.0,proton,baryon,20.384571215035724,none,latent,1.0,tier_too_low
1813.0,proton,baryon,18.945563294339788,none,latent,1.0,tier_too_low
1814.0,proton,baryon,7.214329318734146,none,latent,0.0,tier_too_low
1815.0,rho,meson,10.631216734351295,level1,none,1.0,distance_high
1816.0,proton,baryon,15.403389951088254,none,latent,1.0,tier_too_low
1817.0,proton,baryon,16.91381133740576,none,latent,1.0,tier_too_low
1818.0,proton,baryon,4.429474262946348,none,none,0.0,tier_too_low
1819.0,proton,baryon,2.4395652601534152,level1,latent,0.0,tier_too_low
1820.0,proton,baryon,7.2143293187341495,none,none,0.0,tier_too_low
1821.0,proton,baryon,20.384571215035724,none,latent,1.0,tier_too_low
1822.0,rho,meson,10.631216734351295,level1,latent,1.0,distance_high
1823.0,proton,baryon,18.841186621103382,none,none,1.0,tier_too_low
1824.0,proton,baryon,11.401400650717504,level1,latent,1.0,tier_too_low
1825.0,proton,baryon,8.91272987161124,none,latent,0.0,tier_too_low
1826.0,proton,baryon,19.46723770822007,level1,none,0.0,tier_too_low
1827.0,proton,baryon,23.39572537417851,none,structural,1.0,tier_too_low
1828.0,proton,baryon,2.846159455948183,level1,none,0.0,tier_too_low
1829.0,rho,meson,9.610493625996202,none,latent,1.0,tier_too_low
1830.0,proton,baryon,19.738300505416586,level1,none,0.0,tier_too_low
1831.0,proton,baryon,12.053852718677486,level1,latent,1.0,tier_too_low
1832.0,proton,baryon,19.867364576017476,none,latent,1.0,tier_too_low
1833.0,proton,baryon,23.395725374178504,none,latent,1.0,tier_too_low
1834.0,proton,baryon,21.977208857142877,level1,none,0.0,tier_too_low
1835.0,proton,baryon,19.372365729201285,level1,latent,0.0,tier_too_low
1836.0,rho,meson,9.167371937980977,none,none,1.0,tier_too_low
1837.0,rho,meson,9.123119872202915,none,structural,1.0,tier_too_low
1838.0,proton,baryon,13.799531599356039,none,latent,1.0,tier_too_low
1839.0,proton,baryon,13.344824022719283,none,none,1.0,tier_too_low
1840.0,rho,meson,22.456172273022574,none,none,1.0,tier_too_low
