E_bind_mass,F_m_list,H_block_mean,M_final,PE_tick_norm,QualityLock,R_final,R_mean_lastW,block_families,block_ids,block_particles,degree_normalized,degree_raw,edges_count,effective_degree,entropy_quality,fm_missing,mass_defect,mass_list,memory_score_k10,nodes,nodes_required,origin_run_ids,phase_var_lastW,picked,reason,run_id,status,success,sumM,target,template_name
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,160,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,161,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,5,not_enough_blocks,162,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,1,not_enough_blocks,163,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,164,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,165,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,5,not_enough_blocks,166,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,6,not_enough_blocks,167,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,168,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,169,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,0,not_enough_blocks,170,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,1,not_enough_blocks,171,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,172,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,6,not_enough_blocks,173,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,174,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,175,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,176,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,1,not_enough_blocks,177,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,5,not_enough_blocks,178,skip,,,,cluster_fc_8
