run_id,best_target,best_d_total,structure_tier,s2_state,band_count_structural,band_count,lock_quality_Q,lock_quality_S1,lock_quality_S2,reasons,selection_config_path,selection_config_hash
70,lambda_c_2765,0.372959360270407,level1,none,1.0,1.0,0.9986803623991086,0.0011054302210298443,0.0002142073798616283,dof_grade_not_a;policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1640,delta_1950,0.024211176515776218,level1,none,3.0,3.0,0.9980553657996032,0.0017239223101177437,0.00022071189027897566,dof_grade_not_a,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
382,xi_c_prime_2575,0.08202249699437797,level1,none,1.0,1.0,0.9979261042042341,0.0017636869792129605,0.0003102088165531191,dof_grade_not_a,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1267,lambda_c,2.704975645251214,level1,none,1.0,1.0,0.9999061345593941,1.742315274237503e-05,7.644228786353513e-05,,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1704,lambda_c_2765,0.8990002607099984,level1,none,1.0,1.0,0.9998374660284381,3.2940640292864607e-05,0.00012959333126900263,policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1356,lambda_c,3.948368524581569,level1,none,1.0,1.0,0.9985915840509265,0.00041075379991591994,0.0009976621491574855,dof_grade_not_a,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
967,delta_1900,0.08653683372438492,level1,none,3.0,3.0,0.9997246759408157,3.2696326956065154e-05,0.0002426277322282574,dof_grade_not_a,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
697,xi_c_plus,2.803407494716027,level1,none,1.0,1.0,0.999686770554184,9.196648282631182e-05,0.00022126296298957609,,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
520,delta_1920,0.01254447943639207,level1,none,1.0,1.0,0.9995359335449643,0.00024926311336562223,0.00021480334167016488,policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1173,lambda_c_2765,0.7913988383860114,level1,none,1.0,1.0,0.9993436518978253,0.0001344179936932453,0.0005219301084814827,policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
455,lambda_c_2765,0.18316944516830558,level1,latent,1.0,1.0,0.9981892116510366,0.00018853470013829564,0.0016222536488251277,dof_grade_not_a;policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1639,delta_1900,0.07124637081256055,level1,latent,2.0,2.0,0.9985611215699561,0.0002345065728824562,0.0012043718571613214,dof_grade_not_a,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1264,xi_c_plus,0.5829387439217772,none,structural,1.0,1.0,9.778498225109915e-14,5.544553537095162e-08,0.9999999445543669,dof_grade_not_a,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
719,lambda_c_2595,0.09915456847422166,level1,none,1.0,1.0,0.99981611938664,5.682789189078819e-05,0.00012705272146939034,policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1283,delta_1910,0.05542177189156629,level1,none,2.0,2.0,0.9998525889441673,3.1537366109860506e-05,0.00011587368972282907,,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1399,delta_1900,0.09636070572731993,level1,none,3.0,3.0,0.999723291713342,9.303937598924405e-05,0.0001836689106688433,dof_grade_not_a,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
342,delta_1910,0.011843643163129572,level1,latent,3.0,3.0,0.9984104075212674,0.0005079684173835526,0.0010816240613490868,dof_grade_not_a,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1889,lambda_c_2765,0.7988646244113519,level1,none,1.0,1.0,0.9996218578011525,8.351005893081096e-05,0.00029463213991668205,policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
