run_id,best_target,best_family,best_d_total
184.0,delta_1232,delta_like,16.60805843348365
185.0,delta_1232,delta_like,3.301127139416907
186.0,delta_1232,delta_like,6.771614039560841
187.0,delta_1232,delta_like,8.857729247777534
188.0,delta_1232,delta_like,7.741921439115178
189.0,delta_1232,delta_like,0.0
190.0,delta_1232,delta_like,0.0
191.0,delta_1232,delta_like,0.0
192.0,pion,pion_like,0.0
193.0,phi,phi_like,0.9999999500000034
194.0,delta_1232,delta_like,1.8633539950715743
195.0,pion,pion_like,0.0
196.0,proton,nucleon_like,2.4395652601534046
197.0,pion,pion_like,0.0
198.0,delta_1232,delta_like,17.099188667538307
199.0,delta_1232,delta_like,11.726949327195028
200.0,proton,nucleon_like,2.846159455948183
201.0,delta_1232,delta_like,0.7246376647500483
202.0,delta_1232,delta_like,3.088808296009163
203.0,proton,nucleon_like,2.846159455948179
204.0,pion,pion_like,0.0
205.0,pion,pion_like,0.0
206.0,delta_1232,delta_like,2.8512076551836687
207.0,delta_1232,delta_like,2.672101388765822
208.0,delta_1232,delta_like,4.559178640719082
209.0,proton,nucleon_like,0.0
210.0,pion,pion_like,0.0
211.0,pion,pion_like,0.0
212.0,kaon,kaon_like,5.10744544620012
213.0,delta_1232,delta_like,16.0987381907603
214.0,delta_1232,delta_like,2.851207655183669
215.0,kaon,kaon_like,5.10744544620012
216.0,phi,phi_like,0.999999950000009
217.0,delta_1232,delta_like,16.60805843348365
218.0,pion,pion_like,0.0
219.0,delta_1232,delta_like,2.851207655183676
220.0,delta_1232,delta_like,6.771614039560837
221.0,delta_1232,delta_like,0.0
222.0,pion,pion_like,0.0
223.0,quark_ud_const,quark_like,6.9482268449195725
224.0,quark_ud_const,quark_like,7.980141722877924
225.0,quark_ud_const,quark_like,9.590779990197376
226.0,delta_1232,delta_like,0.0
227.0,pion,pion_like,0.0
228.0,pion,pion_like,0.0
229.0,delta_1232,delta_like,0.0
230.0,phi,phi_like,0.9999999500000034
231.0,delta_1232,delta_like,0.7850241368125561
232.0,proton,nucleon_like,2.4395652601534046
233.0,proton,nucleon_like,3.6669869253244767
234.0,delta_1232,delta_like,0.0
235.0,delta_1232,delta_like,6.591415681284132
236.0,proton,nucleon_like,0.0
237.0,kaon,kaon_like,5.107445446200111
238.0,delta_1232,delta_like,3.301127139416917
239.0,proton,nucleon_like,0.019960079441914597
240.0,proton,nucleon_like,2.439565260153411
241.0,pion,pion_like,0.0
242.0,pion,pion_like,0.0
243.0,proton,nucleon_like,2.4395652601534135
244.0,delta_1232,delta_like,2.851207655183669
245.0,delta_1232,delta_like,2.851207655183673
246.0,proton,nucleon_like,2.846159455948176
247.0,proton,nucleon_like,3.666986925324471
248.0,proton,nucleon_like,0.019960079441910167
249.0,pion,pion_like,0.0
250.0,delta_1232,delta_like,4.553899128651306
251.0,pion,pion_like,0.0
252.0,delta_1232,delta_like,0.7850241368125561
253.0,delta_1232,delta_like,2.851207655183673
254.0,delta_1232,delta_like,0.0
255.0,pion,pion_like,0.0
256.0,pion,pion_like,0.0
257.0,delta_1232,delta_like,6.1766734281075975
258.0,proton,nucleon_like,4.300288204293469
259.0,kaon,kaon_like,5.107445446200115
260.0,proton,nucleon_like,2.439565260153407
261.0,delta_1232,delta_like,6.34716167828724
262.0,phi,phi_like,0.9999999500000034
263.0,delta_1232,delta_like,6.446255892672347
264.0,phi,phi_like,0.9999999500000034
265.0,delta_1232,delta_like,3.0888082960091667
266.0,pion,pion_like,0.0
267.0,rho,rho_like,0.12345678829447185
268.0,delta_1232,delta_like,6.347161678287236
269.0,delta_1232,delta_like,3.80434773993778
270.0,pion,pion_like,0.0
271.0,delta_1232,delta_like,2.672101388765822
272.0,proton,nucleon_like,5.250240122746957
273.0,pion,pion_like,0.0
274.0,phi,phi_like,0.9999999500000034
275.0,delta_1232,delta_like,6.347161678287229
276.0,phi,phi_like,0.9999999500000034
277.0,rho,rho_like,0.12345678829446856
278.0,delta_1232,delta_like,6.655931142889373
279.0,quark_ud_const,quark_like,11.24680832421126
280.0,delta_1232,delta_like,2.6721013887658267
281.0,pion,pion_like,0.0
282.0,delta_1232,delta_like,3.0888082960091623
283.0,phi,phi_like,0.9999999500000034
284.0,pion,pion_like,0.0
285.0,delta_1232,delta_like,7.141494880234076
286.0,delta_1232,delta_like,6.347161678287236
287.0,delta_1232,delta_like,6.347161678287236
288.0,delta_1232,delta_like,5.502717266695715
289.0,pion,pion_like,0.0
290.0,quark_ud_const,quark_like,8.41010625536057
291.0,proton,nucleon_like,2.846159455948183
292.0,pion,pion_like,0.0
293.0,proton,nucleon_like,2.439565260153411
294.0,delta_1232,delta_like,4.849498217942665
295.0,phi,phi_like,0.9999999500000034
296.0,delta_1232,delta_like,9.77066290941038
297.0,pion,pion_like,0.0
298.0,pion,pion_like,0.0
299.0,delta_1232,delta_like,2.851207655183675
300.0,delta_1232,delta_like,15.037587880369044
301.0,delta_1232,delta_like,3.301127139416912
302.0,delta_1232,delta_like,7.741921439115178
303.0,delta_1232,delta_like,6.347161678287235
304.0,pion,pion_like,0.0
305.0,pion,pion_like,0.0
306.0,delta_1232,delta_like,3.0888082960091707
307.0,delta_1232,delta_like,3.088808296009166
308.0,proton,nucleon_like,5.615606245229081
309.0,proton,nucleon_like,2.846159455948176
310.0,pion,pion_like,0.0
311.0,pion,pion_like,0.0
312.0,delta_1232,delta_like,0.0
313.0,rho,rho_like,9.753086275262923
314.0,delta_1232,delta_like,2.8512076551836802
315.0,pion,pion_like,0.0
316.0,delta_1232,delta_like,7.741921439115174
317.0,phi,phi_like,0.9999999500000034
318.0,delta_1232,delta_like,0.0
319.0,delta_1232,delta_like,4.553899128651292
320.0,pion,pion_like,0.0
321.0,quark_ud_const,quark_like,8.553427766188122
322.0,pion,pion_like,0.0
323.0,delta_1232,delta_like,4.553899128651297
324.0,kaon,kaon_like,5.107445446200115
325.0,proton,nucleon_like,2.8461594559481727
326.0,pion,pion_like,0.0
327.0,pion,pion_like,0.0
328.0,pion,pion_like,0.0
329.0,proton,nucleon_like,2.846159455948176
330.0,pion,pion_like,0.0
331.0,kaon,kaon_like,5.107445446200115
332.0,delta_1232,delta_like,11.175176234999348
333.0,proton,nucleon_like,2.846159455948176
334.0,delta_1232,delta_like,2.8512076551836736
335.0,delta_1232,delta_like,0.0
336.0,delta_1232,delta_like,0.0
337.0,delta_1232,delta_like,0.0
338.0,proton,nucleon_like,0.0
339.0,delta_1232,delta_like,0.0
340.0,delta_1232,delta_like,7.741921439115178
341.0,delta_1232,delta_like,2.851207655183676
342.0,delta_1232,delta_like,9.77066290941038
343.0,proton,nucleon_like,2.846159455948176
344.0,delta_1232,delta_like,0.0
345.0,proton,nucleon_like,2.846159455948179
346.0,delta_1232,delta_like,16.960664755369045
347.0,pion,pion_like,0.0
348.0,pion,pion_like,0.0
349.0,delta_1232,delta_like,3.08880829600917
350.0,pion,pion_like,0.0
351.0,delta_1232,delta_like,0.0
352.0,delta_1232,delta_like,2.851207655183676
353.0,delta_1232,delta_like,16.24617299786442
354.0,delta_1232,delta_like,6.347161678287234
355.0,delta_1232,delta_like,7.741921439115167
356.0,delta_1232,delta_like,4.553899128651306
357.0,pion,pion_like,0.0
358.0,pion,pion_like,0.0
359.0,kaon,kaon_like,5.10744544620012
360.0,delta_1232,delta_like,2.851207655183671
361.0,phi,phi_like,0.9999999500000034
362.0,proton,nucleon_like,0.019960079441914597
363.0,delta_1232,delta_like,4.553899128651303
364.0,phi,phi_like,0.9999999500000034
365.0,delta_1232,delta_like,5.669224083044542
366.0,delta_1232,delta_like,6.176673428107592
367.0,delta_1232,delta_like,7.741921439115178
368.0,quark_s_const,quark_like,7.647058708823528
369.0,delta_1232,delta_like,2.851207655183676
370.0,delta_1232,delta_like,16.098738190760297
371.0,delta_1232,delta_like,4.553899128651308
372.0,delta_1232,delta_like,2.8512076551836802
373.0,delta_1232,delta_like,12.623580602012986
374.0,proton,nucleon_like,2.4395652601534046
375.0,kaon,kaon_like,5.10744544620012
376.0,delta_1232,delta_like,0.0
377.0,delta_1232,delta_like,3.3011271394169017
378.0,pion,pion_like,0.0
379.0,pion,pion_like,0.0
380.0,delta_1232,delta_like,2.672101388765822
381.0,phi,phi_like,0.9999999500000034
382.0,quark_ud_const,quark_like,10.787427288156964
383.0,delta_1232,delta_like,0.7246376647500584
384.0,pion,pion_like,0.0
385.0,delta_1232,delta_like,0.7850241368125611
386.0,delta_1232,delta_like,0.7246376647500533
387.0,delta_1232,delta_like,0.7246376647500533
388.0,proton,nucleon_like,2.875360326613234
389.0,proton,nucleon_like,2.846159455948189
390.0,pion,pion_like,0.0
391.0,proton,nucleon_like,2.87536032661323
392.0,delta_1232,delta_like,6.591415681284132
393.0,delta_1232,delta_like,1.8633539950715743
394.0,quark_ud_const,quark_like,9.917021114580404
395.0,phi,phi_like,0.9999999500000034
396.0,delta_1232,delta_like,2.851207655183666
397.0,pion,pion_like,0.0
398.0,pion,pion_like,0.0
399.0,phi,phi_like,0.9999999500000034
400.0,pion,pion_like,0.0
401.0,phi,phi_like,0.9999999500000034
402.0,delta_1232,delta_like,3.088808296009163
403.0,pion,pion_like,0.0
404.0,delta_1232,delta_like,6.3471616782872395
405.0,delta_1232,delta_like,0.7246376647500483
406.0,delta_1232,delta_like,8.857729247777531
407.0,proton,nucleon_like,0.0
408.0,delta_1232,delta_like,0.7246376647500533
409.0,quark_ud_const,quark_like,7.636170096891808
410.0,delta_1232,delta_like,2.8512076551836705
411.0,delta_1232,delta_like,0.0
412.0,pion,pion_like,0.0
413.0,kaon,kaon_like,5.107445446200111
414.0,delta_1232,delta_like,6.347161678287243
415.0,kaon,kaon_like,5.107445446200115
416.0,delta_1232,delta_like,0.7246376647500433
417.0,delta_1232,delta_like,2.851207655183673
418.0,rho,rho_like,10.512820357075029
419.0,delta_1232,delta_like,17.324290024813365
420.0,delta_1232,delta_like,13.614594116285462
421.0,pion,pion_like,0.0
422.0,proton,nucleon_like,5.928777207356594
423.0,pion,pion_like,0.0
424.0,delta_1232,delta_like,16.96066475536904
425.0,delta_1232,delta_like,1.8633539950715694
426.0,delta_1232,delta_like,1.8633539950715694
427.0,pion,pion_like,0.0
428.0,delta_1232,delta_like,0.0
429.0,pion,pion_like,0.0
430.0,pion,pion_like,0.0
431.0,delta_1232,delta_like,7.075281643323428
432.0,pion,pion_like,0.0
433.0,pion,pion_like,0.0
434.0,pion,pion_like,0.0
435.0,phi,phi_like,0.9999999500000034
436.0,proton,nucleon_like,11.925643367498118
437.0,pion,pion_like,0.0
438.0,delta_1232,delta_like,2.8512076551836705
439.0,proton,nucleon_like,4.818443796177198
440.0,pion,pion_like,0.0
441.0,delta_1232,delta_like,2.6721013887658267
442.0,delta_1232,delta_like,0.0
443.0,phi,phi_like,0.9999999500000034
444.0,phi,phi_like,0.9999999500000034
445.0,delta_1232,delta_like,16.707708046190387
446.0,pion,pion_like,0.0
447.0,proton,nucleon_like,3.666986925324475
448.0,pion,pion_like,0.0
449.0,delta_1232,delta_like,2.8512076551836705
450.0,proton,nucleon_like,2.4395652601533984
451.0,pion,pion_like,0.0
452.0,delta_1232,delta_like,8.857729247777531
453.0,kaon,kaon_like,5.10744544620012
454.0,pion,pion_like,0.0
455.0,delta_1232,delta_like,0.0
456.0,delta_1232,delta_like,12.205152673764605
457.0,phi,phi_like,0.9999999500000034
458.0,proton,nucleon_like,2.846159455948185
459.0,delta_1232,delta_like,5.669224083044536
460.0,phi,phi_like,0.9999999500000034
461.0,proton,nucleon_like,12.274966671369066
462.0,pion,pion_like,0.0
463.0,delta_1232,delta_like,2.6721013887658165
464.0,delta_1232,delta_like,3.0888082960091587
465.0,quark_ud_const,quark_like,8.171237070647992
466.0,pion,pion_like,0.0
467.0,kaon,kaon_like,5.10744544620012
468.0,pion,pion_like,0.0
469.0,delta_1232,delta_like,0.7246376647500483
470.0,delta_1232,delta_like,11.175176234999352
471.0,pion,pion_like,0.0
472.0,delta_1232,delta_like,3.0888082960091614
473.0,pion,pion_like,0.0
474.0,delta_1232,delta_like,2.851207655183669
475.0,delta_1232,delta_like,2.851207655183673
476.0,delta_1232,delta_like,0.0
477.0,delta_1232,delta_like,17.161285593683157
478.0,delta_1232,delta_like,3.301127139416907
479.0,delta_1232,delta_like,8.857729247777536
480.0,phi,phi_like,0.9999999500000034
481.0,pion,pion_like,0.0
482.0,delta_1232,delta_like,1.8633539950715643
483.0,pion,pion_like,0.0
484.0,kaon,kaon_like,5.107445446200115
485.0,proton,nucleon_like,2.846159455948179
486.0,pion,pion_like,0.0
487.0,delta_1232,delta_like,2.851207655183675
488.0,phi,phi_like,0.9999999500000034
489.0,delta_1232,delta_like,0.0
490.0,quark_ud_const,quark_like,8.324113348864042
491.0,pion,pion_like,0.0
492.0,delta_1232,delta_like,6.274703415222051
493.0,pion,pion_like,0.0
494.0,pion,pion_like,0.0
495.0,pion,pion_like,0.0
496.0,pion,pion_like,0.0
497.0,proton,nucleon_like,2.846159455948176
498.0,pion,pion_like,0.0
499.0,pion,pion_like,0.0
500.0,kaon,kaon_like,5.10744544620012
501.0,pion,pion_like,0.0
502.0,delta_1232,delta_like,12.205152673764601
503.0,proton,nucleon_like,2.439565260153411
504.0,delta_1232,delta_like,0.7246376647500533
505.0,pion,pion_like,0.0
506.0,delta_1232,delta_like,6.176673428107602
507.0,pion,pion_like,0.0
508.0,pion,pion_like,0.0
509.0,delta_1232,delta_like,3.0888082960091623
510.0,delta_1232,delta_like,4.553899128651303
511.0,pion,pion_like,0.0
512.0,delta_1232,delta_like,7.255003286366605
513.0,delta_1232,delta_like,0.7850241368125662
514.0,kaon,kaon_like,5.107445446200115
515.0,delta_1232,delta_like,2.8512076551836754
516.0,delta_1232,delta_like,2.8512076551836714
517.0,pion,pion_like,0.0
518.0,proton,nucleon_like,0.019960079441914597
519.0,kaon,kaon_like,5.107445446200111
520.0,pion,pion_like,0.0
521.0,pion,pion_like,0.0
522.0,delta_1232,delta_like,3.301127139416912
523.0,pion,pion_like,0.0
524.0,proton,nucleon_like,5.928777207356603
525.0,phi,phi_like,0.9999999500000034
526.0,delta_1232,delta_like,6.446255892672358
527.0,phi,phi_like,0.999999950000009
528.0,delta_1232,delta_like,16.608058433483645
529.0,delta_1232,delta_like,2.851207655183676
530.0,pion,pion_like,0.0
531.0,delta_1232,delta_like,0.0
532.0,pion,pion_like,0.0
533.0,delta_1232,delta_like,2.851207655183676
534.0,pion,pion_like,0.0
535.0,delta_1232,delta_like,17.21924272475167
536.0,delta_1232,delta_like,11.175176234999348
537.0,delta_1232,delta_like,6.655931142889383
538.0,pion,pion_like,0.0
539.0,pion,pion_like,0.0
540.0,phi,phi_like,0.9999999500000034
541.0,delta_1232,delta_like,6.274703415222056
542.0,pion,pion_like,0.0
543.0,proton,nucleon_like,2.846159455948183
544.0,pion,pion_like,0.0
545.0,pion,pion_like,0.0
546.0,delta_1232,delta_like,6.591415681284137
547.0,delta_1232,delta_like,7.74192143911518
548.0,pion,pion_like,0.0
549.0,rho,rho_like,0.12345678829446856
550.0,pion,pion_like,0.0
551.0,proton,nucleon_like,0.0
552.0,delta_1232,delta_like,4.55389912865131
553.0,quark_ud_const,quark_like,9.590779990197376
554.0,delta_1232,delta_like,0.0
555.0,delta_1232,delta_like,7.928959447778483
556.0,phi,phi_like,0.9999999500000034
557.0,pion,pion_like,0.0
558.0,proton,nucleon_like,2.846159455948168
559.0,delta_1232,delta_like,2.851207655183669
560.0,delta_1232,delta_like,0.7850241368125511
561.0,pion,pion_like,0.0
562.0,delta_1232,delta_like,1.8633539950715643
563.0,delta_1232,delta_like,0.0
564.0,pion,pion_like,0.0
565.0,delta_1232,delta_like,11.175176234999356
566.0,proton,nucleon_like,2.4395652601534006
567.0,phi,phi_like,0.9999999500000034
568.0,pion,pion_like,0.0
569.0,pion,pion_like,0.0
570.0,pion,pion_like,0.0
571.0,phi,phi_like,0.999999950000009
572.0,pion,pion_like,0.0
573.0,delta_1232,delta_like,0.0
574.0,pion,pion_like,0.0
575.0,delta_1232,delta_like,1.8633539950715694
576.0,proton,nucleon_like,2.8461594559481806
577.0,proton,nucleon_like,5.615606245229074
578.0,delta_1232,delta_like,17.60710967882561
579.0,delta_1232,delta_like,0.0
580.0,rho,rho_like,11.333333165432103
581.0,pion,pion_like,0.0
582.0,delta_1232,delta_like,2.851207655183669
583.0,phi,phi_like,0.9999999500000034
584.0,pion,pion_like,0.0
585.0,delta_1232,delta_like,2.851207655183673
586.0,delta_1232,delta_like,6.872370110855342
587.0,delta_1232,delta_like,6.1766734281075975
588.0,pion,pion_like,0.0
589.0,rho,rho_like,0.12345678829446527
590.0,phi,phi_like,0.9999999500000034
591.0,delta_1232,delta_like,6.347161678287235
592.0,pion,pion_like,0.0
593.0,proton,nucleon_like,2.439565260153411
594.0,pion,pion_like,0.0
595.0,pion,pion_like,0.0
596.0,delta_1232,delta_like,7.741921439115177
597.0,pion,pion_like,0.0
598.0,proton,nucleon_like,0.019960079441914597
599.0,pion,pion_like,0.0
600.0,proton,nucleon_like,2.4395652601533944
601.0,phi,phi_like,0.9999999500000034
602.0,phi,phi_like,0.9999999500000034
603.0,proton,nucleon_like,9.495600466278058
604.0,phi,phi_like,0.9999999500000034
605.0,rho,rho_like,11.98327341864685
606.0,delta_1232,delta_like,2.8512076551836736
607.0,delta_1232,delta_like,2.851207655183675
608.0,delta_1232,delta_like,0.0
609.0,pion,pion_like,0.0
610.0,proton,nucleon_like,6.833493320169447
611.0,proton,nucleon_like,2.846159455948179
612.0,delta_1232,delta_like,8.857729247777542
613.0,proton,nucleon_like,0.01996007944191903
614.0,delta_1232,delta_like,3.0888082960091623
615.0,delta_1232,delta_like,0.0
616.0,quark_ud_const,quark_like,7.120212657912631
617.0,delta_1232,delta_like,0.7850241368125561
618.0,delta_1232,delta_like,6.347161678287236
619.0,delta_1232,delta_like,0.0
620.0,proton,nucleon_like,5.928777207356598
621.0,delta_1232,delta_like,0.0
622.0,delta_1232,delta_like,7.932537976069168
623.0,rho,rho_like,0.12345678829446527
624.0,pion,pion_like,0.0
625.0,delta_1232,delta_like,2.672101388765822
626.0,delta_1232,delta_like,4.553899128651303
627.0,delta_1232,delta_like,4.5538991286513
628.0,delta_1232,delta_like,16.88309136455426
629.0,pion,pion_like,0.0
630.0,delta_1232,delta_like,0.7246376647500483
631.0,delta_1232,delta_like,5.669224083044527
632.0,delta_1232,delta_like,0.7246376647500483
633.0,pion,pion_like,0.0
634.0,proton,nucleon_like,0.019960079441914597
635.0,proton,nucleon_like,5.615606245229074
636.0,pion,pion_like,0.0
637.0,pion,pion_like,0.0
638.0,kaon,kaon_like,5.107445446200111
639.0,delta_1232,delta_like,0.0
640.0,kaon,kaon_like,5.107445446200115
641.0,delta_1232,delta_like,8.857729247777534
642.0,delta_1232,delta_like,2.851207655183669
643.0,pion,pion_like,0.0
644.0,pion,pion_like,0.0
645.0,delta_1232,delta_like,0.0
646.0,phi,phi_like,0.999999950000009
647.0,delta_1232,delta_like,3.0888082960091623
648.0,pion,pion_like,0.0
649.0,pion,pion_like,0.0
650.0,delta_1232,delta_like,7.932537976069168
651.0,delta_1232,delta_like,2.851207655183673
652.0,proton,nucleon_like,0.01996007944191903
653.0,pion,pion_like,0.0
654.0,delta_1232,delta_like,2.851207655183671
655.0,delta_1232,delta_like,0.0
656.0,kaon,kaon_like,5.10744544620012
657.0,pion,pion_like,0.0
658.0,pion,pion_like,0.0
659.0,pion,pion_like,0.0
660.0,delta_1232,delta_like,1.8633539950715643
661.0,proton,nucleon_like,2.846159455948179
662.0,proton,nucleon_like,5.615606245229072
663.0,pion,pion_like,0.0
664.0,delta_1232,delta_like,3.301127139416907
665.0,proton,nucleon_like,3.666986925324477
666.0,delta_1232,delta_like,2.851207655183673
667.0,pion,pion_like,0.0
668.0,pion,pion_like,0.0
669.0,delta_1232,delta_like,8.857729247777527
670.0,proton,nucleon_like,2.8461594559481727
671.0,proton,nucleon_like,6.200192041200452
672.0,pion,pion_like,0.0
673.0,pion,pion_like,0.0
674.0,kaon,kaon_like,5.10744544620012
675.0,phi,phi_like,0.9999999500000034
676.0,quark_ud_const,quark_like,8.553427766188122
677.0,pion,pion_like,0.0
678.0,pion,pion_like,0.0
679.0,delta_1232,delta_like,3.08880829600917
680.0,rho,rho_like,11.728394887974394
681.0,pion,pion_like,0.0
682.0,pion,pion_like,0.0
683.0,delta_1232,delta_like,16.799053524504906
684.0,proton,nucleon_like,4.300288204293472
685.0,pion,pion_like,0.0
686.0,pion,pion_like,0.0
687.0,pion,pion_like,0.0
688.0,quark_ud_const,quark_like,12.236170004891811
689.0,phi,phi_like,0.999999950000009
690.0,delta_1232,delta_like,5.949656615842533
691.0,pion,pion_like,0.0
692.0,proton,nucleon_like,2.4395652601534175
693.0,proton,nucleon_like,2.8753603266132277
694.0,phi,phi_like,0.9999999500000034
695.0,delta_1232,delta_like,0.0
696.0,pion,pion_like,0.0
697.0,delta_1232,delta_like,4.559178640719082
698.0,pion,pion_like,0.0
699.0,proton,nucleon_like,11.317642201271363
700.0,delta_1232,delta_like,0.7850241368125662
701.0,pion,pion_like,0.0
702.0,pion,pion_like,0.0
703.0,proton,nucleon_like,0.0
704.0,proton,nucleon_like,0.01996007944191903
705.0,pion,pion_like,0.0
706.0,phi,phi_like,0.9999999500000034
707.0,delta_1232,delta_like,17.21924272475167
708.0,delta_1232,delta_like,2.8512076551836705
709.0,quark_ud_const,quark_like,7.406855679567732
710.0,delta_1232,delta_like,1.8633539950715643
711.0,pion,pion_like,0.0
712.0,delta_1232,delta_like,0.0
713.0,phi,phi_like,0.999999950000009
714.0,delta_1232,delta_like,6.347161678287234
715.0,proton,nucleon_like,2.4395652601534135
716.0,pion,pion_like,0.0
717.0,quark_ud_const,quark_like,8.449193940131723
718.0,pion,pion_like,0.0
719.0,pion,pion_like,0.0
720.0,delta_1232,delta_like,7.74192143911518
721.0,delta_1232,delta_like,3.804347739937775
722.0,delta_1232,delta_like,2.851207655183669
723.0,pion,pion_like,0.0
724.0,proton,nucleon_like,0.01996007944191903
725.0,delta_1232,delta_like,0.0
726.0,phi,phi_like,0.9999999500000034
727.0,proton,nucleon_like,3.666986925324475
728.0,pion,pion_like,0.0
729.0,pion,pion_like,0.0
730.0,delta_1232,delta_like,1.8633539950715694
731.0,proton,nucleon_like,0.0
732.0,delta_1232,delta_like,0.0
733.0,delta_1232,delta_like,7.741921439115174
734.0,pion,pion_like,0.0
735.0,quark_ud_const,quark_like,9.917021114580404
736.0,delta_1232,delta_like,8.85772924777754
737.0,pion,pion_like,0.0
738.0,proton,nucleon_like,2.8461594559481744
739.0,pion,pion_like,0.0
740.0,delta_1232,delta_like,17.416978818985438
741.0,pion,pion_like,0.0
742.0,proton,nucleon_like,2.84615945594817
743.0,pion,pion_like,0.0
744.0,delta_1232,delta_like,6.347161678287232
745.0,phi,phi_like,0.9999999500000034
746.0,phi,phi_like,0.9999999500000034
747.0,delta_1232,delta_like,11.726949327195026
748.0,pion,pion_like,0.0
749.0,kaon,kaon_like,5.107445446200115
750.0,delta_1232,delta_like,2.851207655183676
751.0,pion,pion_like,0.0
752.0,proton,nucleon_like,2.846159455948179
753.0,phi,phi_like,0.9999999500000034
754.0,delta_1232,delta_like,0.0
755.0,pion,pion_like,0.0
756.0,quark_ud_const,quark_like,7.980141722877926
757.0,rho,rho_like,0.12345678829446527
758.0,delta_1232,delta_like,11.175176234999359
759.0,delta_1232,delta_like,10.531440960771075
760.0,delta_1232,delta_like,3.088808296009163
761.0,delta_1232,delta_like,6.7158383572370886
762.0,delta_1232,delta_like,0.0
763.0,proton,nucleon_like,5.615606245229077
764.0,pion,pion_like,0.0
765.0,proton,nucleon_like,2.846159455948179
766.0,proton,nucleon_like,2.4395652601533984
767.0,delta_1232,delta_like,8.857729247777536
768.0,proton,nucleon_like,2.846159455948183
769.0,pion,pion_like,0.0
770.0,delta_1232,delta_like,2.8512076551836705
771.0,pion,pion_like,0.0
772.0,delta_1232,delta_like,0.0
773.0,pion,pion_like,0.0
774.0,delta_1232,delta_like,0.0
775.0,pion,pion_like,0.0
776.0,proton,nucleon_like,2.8461594559481727
777.0,delta_1232,delta_like,0.0
778.0,delta_1232,delta_like,6.771614039560847
779.0,proton,nucleon_like,2.439565260153411
780.0,phi,phi_like,0.9999999500000034
781.0,pion,pion_like,0.0
782.0,pion,pion_like,0.0
783.0,delta_1232,delta_like,3.0888082960091605
784.0,delta_1232,delta_like,2.851207655183673
785.0,kaon,kaon_like,17.75778879605563
786.0,pion,pion_like,0.0
787.0,pion,pion_like,0.0
788.0,proton,nucleon_like,2.8461594559481727
789.0,pion,pion_like,0.0
790.0,delta_1232,delta_like,0.0
791.0,delta_1232,delta_like,0.0
792.0,pion,pion_like,0.0
793.0,pion,pion_like,0.0
794.0,pion,pion_like,0.0
795.0,delta_1232,delta_like,6.34716167828723
796.0,pion,pion_like,0.0
797.0,rho,rho_like,0.12345678829446856
798.0,delta_1232,delta_like,1.8633539950715694
799.0,delta_1232,delta_like,0.0
800.0,delta_1232,delta_like,6.347161678287236
801.0,kaon,kaon_like,5.107445446200115
802.0,proton,nucleon_like,2.439565260153409
803.0,delta_1232,delta_like,2.851207655183673
804.0,kaon,kaon_like,5.10744544620012
805.0,delta_1232,delta_like,0.0
806.0,delta_1232,delta_like,0.0
807.0,delta_1232,delta_like,0.0
808.0,delta_1232,delta_like,7.936053723161767
809.0,pion,pion_like,0.0
810.0,proton,nucleon_like,7.00015155147708
811.0,delta_1232,delta_like,2.851207655183673
812.0,delta_1232,delta_like,2.851207655183669
813.0,phi,phi_like,0.9999999500000034
814.0,proton,nucleon_like,2.846159455948185
815.0,delta_1232,delta_like,2.8512076551836714
816.0,quark_ud_const,quark_like,10.524923838983081
817.0,delta_1232,delta_like,2.8512076551836714
818.0,pion,pion_like,0.0
819.0,delta_1232,delta_like,0.0
820.0,delta_1232,delta_like,0.7246376647500533
821.0,delta_1232,delta_like,2.851207655183676
822.0,delta_1232,delta_like,16.246172997864427
823.0,kaon,kaon_like,5.10744544620012
824.0,delta_1232,delta_like,7.9360537231617725
825.0,proton,nucleon_like,4.300288204293469
826.0,delta_1232,delta_like,2.672101388765822
827.0,phi,phi_like,0.999999950000009
828.0,pion,pion_like,0.0
829.0,pion,pion_like,0.0
830.0,kaon,kaon_like,18.519052618580876
831.0,delta_1232,delta_like,16.799053524504906
832.0,delta_1232,delta_like,0.7850241368125561
833.0,proton,nucleon_like,2.84615945594817
834.0,quark_ud_const,quark_like,11.24680832421126
835.0,phi,phi_like,0.9999999500000034
836.0,pion,pion_like,0.0
837.0,quark_ud_const,quark_like,7.823790983793323
838.0,delta_1232,delta_like,0.7246376647500483
839.0,delta_1232,delta_like,8.857729247777531
840.0,pion,pion_like,0.0
841.0,delta_1232,delta_like,8.857729247777533
842.0,delta_1232,delta_like,18.45378090600766
843.0,delta_1232,delta_like,17.60710967882561
844.0,delta_1232,delta_like,16.60805843348365
845.0,delta_1232,delta_like,2.851207655183669
846.0,delta_1232,delta_like,0.7246376647500433
847.0,pion,pion_like,0.0
848.0,proton,nucleon_like,2.846159455948176
849.0,proton,nucleon_like,2.439565260153411
850.0,phi,phi_like,0.9999999500000034
851.0,delta_1232,delta_like,2.8512076551836705
852.0,pion,pion_like,0.0
853.0,pion,pion_like,0.0
854.0,pion,pion_like,0.0
855.0,delta_1232,delta_like,12.205152673764594
856.0,delta_1232,delta_like,11.175176234999341
857.0,delta_1232,delta_like,6.068840442281696
858.0,phi,phi_like,0.9999999500000034
859.0,delta_1232,delta_like,6.347161678287234
860.0,phi,phi_like,0.9999999500000034
861.0,pion,pion_like,0.0
862.0,pion,pion_like,0.0
863.0,pion,pion_like,0.0
