R_S1_Q,R_S2_S1,R_S3_S2,band_count,band_energies_gev,delta_like_d_spacing,delta_like_d_total,delta_like_has_enough_levels,delta_like_is_match,delta_like_n_levels_sim,first_energy,has_s2_dominant,has_s3_dominant,kaon_like_d_spacing,kaon_like_d_total,kaon_like_has_enough_levels,kaon_like_is_match,kaon_like_n_levels_sim,lock_quality_Q,lock_quality_S1,lock_quality_S2,nucleon_like_d_spacing,nucleon_like_d_total,nucleon_like_has_enough_levels,nucleon_like_is_match,nucleon_like_n_levels_sim,pion_like_d_spacing,pion_like_d_total,pion_like_has_enough_levels,pion_like_is_match,pion_like_n_levels_sim,quark_like_d_spacing,quark_like_d_total,quark_like_has_enough_levels,quark_like_is_match,quark_like_n_levels_sim,rho_like_d_spacing,rho_like_d_total,rho_like_has_enough_levels,rho_like_is_match,rho_like_n_levels_sim,run_id,s2_band_fraction,s2_state,s2_total_fraction,s3_band_fraction,s3_state,s3_total_fraction,second_energy,spacing_mean,spacing_std,structure_tier,third_energy
8.59937730262808,2.124221830118012,,1,[2.0],nan,nan,False,False,1,2.0,0,0,nan,nan,False,False,1,0.9992928415721464,0.0007066276876449773,5.307402085565089e-07,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,1069,0.0,none,5.307402085565089e-07,0.0,absent,,nan,nan,nan,level1,nan
3.696941062311603,3.3968083551294566,,1,[2.0],nan,nan,False,False,1,2.0,0,0,nan,nan,False,False,1,0.9988986706199682,0.0011003304256122488,9.989544195880393e-07,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,1070,0.0,none,9.989544195880393e-07,0.0,absent,,nan,nan,nan,level1,nan
5.962050661867826,2.3802989879976018,,1,[1.9999999999999998],nan,nan,False,False,1,1.9999999999999998,0,0,nan,nan,False,False,1,0.998642991746631,0.001354932875802304,2.0753775668778796e-06,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,1071,0.0,none,2.0753775668778796e-06,0.0,absent,,nan,nan,nan,level1,nan
5.381180980033043,8.073871993719086,,3,"[0.2222222222222222, 1.9259259259259256, 2.0]",11.639027086788275,11.639027086788275,True,False,3,0.2222222222222222,0,0,5.921177587844251,5.921177587844251,True,False,3,0.33336152751302633,0.6654785680671326,0.001159904419841174,nan,nan,False,False,3,2.34355044699872,2.34355044699872,True,False,3,13.124507486209607,13.124507486209607,True,False,3,6.419103313840152,6.419103313840152,True,False,3,1072,0.0,latent,0.001159904419841174,0.0,absent,,1.9259259259259256,0.8888888888888888,0.8148148148148144,none,2.0
6.402872351020687,6.451914485542524,,3,"[0.6666666666666667, 1.3333333333333335, 2.0]",4.950248756218906,4.950248756218906,True,False,3,0.6666666666666667,0,0,0.726495726495726,0.726495726495726,True,True,3,0.9999899474646271,1.0049995966584788e-05,2.539406248504897e-09,nan,nan,False,False,3,2.126436781609195,2.126436781609195,True,False,3,2.0921985815602837,2.0921985815602837,True,False,3,2.1578947368421035,2.1578947368421035,True,False,3,1073,0.0,none,2.539406248504897e-09,0.0,absent,,1.3333333333333335,0.6666666666666666,1.1102230246251565e-16,level1,2.0
8.98908101140036,9.252781271104725,,3,"[1.0, 1.5000000000000002, 2.0]",2.46268656716418,2.46268656716418,True,False,3,1.0,0,0,1.7948717948717934,1.7948717948717934,True,False,3,0.999968847757741,3.1004273647067025e-05,1.4796861183278224e-07,nan,nan,False,False,3,2.844827586206896,2.844827586206896,True,False,3,0.3191489361702148,0.3191489361702148,True,True,3,2.1578947368421026,2.1578947368421026,True,False,3,1074,0.0,none,1.4796861183278224e-07,0.0,absent,,1.5000000000000002,0.5,2.220446049250313e-16,level1,2.0
5.638768505164482,4.926044030583448,,2,"[1.7142857142857142, 2.0]",nan,nan,False,False,2,1.7142857142857142,0,0,3.1684981684981675,3.1684981684981675,True,False,2,0.9989603521157704,0.0010386004079284382,1.047476301014466e-06,nan,nan,False,False,2,3.7684729064039404,3.7684729064039404,True,False,2,1.9604863221884488,1.9604863221884488,True,False,2,nan,nan,False,False,2,1075,0.0,none,1.047476301014466e-06,0.0,absent,,2.0,nan,nan,level1,nan
9.114896701275057,8.993263612272697,,3,"[0.6666666666666666, 1.3333333333333333, 2.0]",4.950248756218907,4.950248756218907,True,False,3,0.6666666666666666,0,0,0.7264957264957268,0.7264957264957268,True,True,3,0.9988966201374655,0.001103087619692609,2.9224284184284443e-07,nan,nan,False,False,3,2.126436781609196,2.126436781609196,True,False,3,2.092198581560283,2.092198581560283,True,False,3,2.1578947368421053,2.1578947368421053,True,False,3,1076,0.0,none,9.147286728660573e-05,0.0,absent,,1.3333333333333333,0.6666666666666667,7.850462293418876e-17,level1,2.0
5.64013384434515,2.7997038327391577,,1,[2.0],nan,nan,False,False,1,2.0,0,0,nan,nan,False,False,1,0.9995237123629535,0.000476267453749239,2.0183297383209334e-08,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,1077,0.0,none,2.0183297383209334e-08,0.0,absent,,nan,nan,nan,level1,nan
5.001329342040081,9.094289700415313,,1,[2.0],nan,nan,False,False,1,2.0,0,0,nan,nan,False,False,1,0.9999093123494188,9.062933561784953e-05,5.831496346264597e-08,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,1078,0.0,none,5.831496346264597e-08,0.0,absent,,nan,nan,nan,level1,nan
6.8302735378616655,3.125168814380406,,4,"[1.5555555555555554, 1.7777777777777775, 2.0, 2.222222222222222]",1.6832504145936964,1.6832504145936964,True,False,4,1.5555555555555554,0,0,3.575498575498576,3.575498575498576,True,False,4,0.9989678222499576,0.0010304591976176014,1.718552424744636e-06,2.009456264775411,2.009456264775411,True,False,4,4.042145593869733,4.042145593869733,True,False,4,2.635933806146573,2.635933806146573,True,False,4,2.6608187134502908,2.6608187134502908,True,False,4,1079,0.0,none,1.718552424744636e-06,0.0,absent,,1.7777777777777775,0.22222222222222218,2.770927770914244e-16,level1,2.0
2.967224338338018,5.428986669220773,,4,"[1.5555555555555556, 1.777777777777778, 2.0, 2.2222222222222223]",1.6832504145936982,1.6832504145936982,True,False,4,1.5555555555555556,0,0,3.575498575498574,3.575498575498574,True,False,4,0.998898176467035,0.0011017469446864857,7.658827833923889e-08,2.0094562647754155,2.0094562647754155,True,False,4,4.042145593869732,4.042145593869732,True,False,4,2.635933806146571,2.635933806146571,True,False,4,2.6608187134502925,2.6608187134502925,True,False,4,1080,0.0,none,1.549399822157777e-05,0.0,absent,,1.777777777777778,0.22222222222222224,1.050809133373904e-16,level1,2.0
7.586717999089499,6.894210151160184,,1,[2.0],nan,nan,False,False,1,2.0,0,0,nan,nan,False,False,1,0.9998106075923018,0.00018892872611311806,4.636815850567903e-07,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,1081,0.0,none,4.636815850567903e-07,0.0,absent,,nan,nan,nan,level1,nan
6.446635251402734,9.639721364094282,,4,"[0.2857142857142857, 1.9047619047619047, 2.0, 2.0952380952380953]",10.849324804548685,10.849324804548685,True,False,4,0.2857142857142857,0,0,5.378510378510377,5.378510378510377,True,False,4,0.2499288229783878,0.7496404763205586,0.00043070070105345135,7.279635258358662,7.279635258358662,True,False,4,1.9786535303776676,1.9786535303776676,True,False,4,12.223910840932117,12.223910840932117,True,False,4,5.862155388471178,5.862155388471178,True,False,4,1082,0.0,none,0.00043070070105345135,0.0,absent,,1.9047619047619047,0.6031746031746033,0.7183306983482386,none,2.0
4.900489910634454,3.5555049645632257,,1,[1.9999999999999998],nan,nan,False,False,1,1.9999999999999998,0,0,nan,nan,False,False,1,0.999970056730551,2.9890920284017777e-05,5.2349165051749025e-08,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,1083,0.0,none,5.2349165051749025e-08,0.0,absent,,nan,nan,nan,level1,nan
3.028049438394727,8.100619876390803,,4,"[1.3333333333333333, 1.6666666666666665, 2.0, 2.3333333333333335]",0.5223880597014964,0.5223880597014964,True,True,4,1.3333333333333333,0,0,2.8632478632478633,2.8632478632478633,True,False,4,0.9999445569476385,5.54180465572178e-05,2.5005804355138974e-08,2.092198581560286,2.092198581560286,True,False,4,3.563218390804598,3.563218390804598,True,False,4,1.453900709219859,1.453900709219859,True,False,4,2.157894736842106,2.157894736842106,True,False,4,1084,0.0,none,2.5005804355138974e-08,0.0,absent,,1.6666666666666665,0.3333333333333334,1.0629576194313574e-16,level1,2.0
9.54722780210574,2.071736935216029,,4,"[1.6666666666666667, 1.8333333333333335, 2.0, 2.166666666666667]",2.512437810945274,2.512437810945274,True,False,4,1.6666666666666667,0,0,3.9316239316239305,3.9316239316239305,True,False,4,0.9985502179021281,0.001447878207995095,1.903889876902062e-06,2.3404255319148923,2.3404255319148923,True,False,4,4.281609195402298,4.281609195402298,True,False,4,3.226950354609928,3.226950354609928,True,False,4,3.245614035087719,3.245614035087719,True,False,4,1085,0.0,none,1.903889876902062e-06,0.0,absent,,1.8333333333333335,0.16666666666666674,1.8129866073473578e-16,level1,2.0
8.883212818587317,8.643985004703827,,1,[1.9999999999999998],nan,nan,False,False,1,1.9999999999999998,0,0,nan,nan,False,False,1,0.9999322328666101,6.771344524972006e-05,5.3688140195714436e-08,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,1086,0.0,none,5.3688140195714436e-08,0.0,absent,,nan,nan,nan,level1,nan
3.2254788767296594,9.37273664998438,,6,"[0.39999999999999997, 0.5, 2.0, 2.0999999999999996, 2.2, 2.3]",10.970149253731346,10.970149253731346,True,False,6,0.39999999999999997,0,0,4.358974358974358,4.358974358974358,True,False,6,0.33145178563878813,0.6679744728115353,0.0005737415496765353,9.042553191489363,9.042553191489363,True,False,6,4.568965517241379,4.568965517241379,True,False,6,3.936170212765957,3.936170212765957,True,False,6,9.526315789473683,9.526315789473683,True,False,6,1087,0.0,none,0.0005737415496765353,0.0,absent,,0.5,0.38,0.56,none,2.0
6.0770793491536566,8.59297644270845,,3,"[0.375, 1.875, 2.0]",9.738805970149253,9.738805970149253,True,False,3,0.375,0,0,4.615384615384614,4.615384615384614,True,False,3,0.335056422577126,0.6648959903872199,4.7587035654118015e-05,nan,nan,False,False,3,1.4655172413793094,1.4655172413793094,True,False,3,10.957446808510637,10.957446808510637,True,False,3,5.078947368421053,5.078947368421053,True,False,3,1088,0.0,none,4.7587035654118015e-05,0.0,absent,,1.875,0.8125,0.6875,none,2.0
5.825899777455557,3.5615812100325783,,1,[2.0],nan,nan,False,False,1,2.0,0,0,nan,nan,False,False,1,0.9999721025100874,2.7857451890603297e-05,4.003802198183239e-08,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,1089,0.0,none,4.003802198183239e-08,0.0,absent,,nan,nan,nan,level1,nan
8.442163052561963,6.671148945963919,,4,"[1.0, 1.5000000000000002, 2.0, 2.4999999999999996]",2.46268656716418,2.46268656716418,True,False,4,1.0,0,0,1.7948717948717934,1.7948717948717934,True,False,4,0.9996670933319648,0.00033278255906932566,1.2410896576207837e-07,2.9787234042553172,2.9787234042553172,True,False,4,2.844827586206896,2.844827586206896,True,False,4,0.3191489361702148,0.3191489361702148,True,True,4,2.1578947368421026,2.1578947368421026,True,False,4,1090,0.0,none,1.2410896576207837e-07,0.0,absent,,1.5000000000000002,0.49999999999999983,2.7755575615628914e-16,level1,2.0
9.058981721679672,8.56986626673404,,3,"[0.6666666666666669, 1.3333333333333337, 2.0]",4.950248756218905,4.950248756218905,True,False,3,0.6666666666666669,0,0,0.7264957264957254,0.7264957264957254,True,True,3,0.9997990377121595,0.00020057633955570509,3.859482846488996e-07,nan,nan,False,False,3,2.1264367816091947,2.1264367816091947,True,False,3,2.092198581560285,2.092198581560285,True,False,3,2.157894736842102,2.157894736842102,True,False,3,1091,0.0,none,3.859482846488996e-07,0.0,absent,,1.3333333333333337,0.6666666666666665,2.830524433501838e-16,level1,2.0
5.150171600523933,8.522137156626309,,4,"[0.25, 1.9166666666666665, 2.0, 2.0833333333333326]",11.293532338308456,11.293532338308456,True,False,4,0.25,0,0,5.683760683760681,5.683760683760681,True,False,4,0.24825287792831904,0.7508169928267162,0.0009301292449647436,7.659574468085109,7.659574468085109,True,False,4,2.18390804597701,2.18390804597701,True,False,4,12.730496453900706,12.730496453900706,True,False,4,6.175438596491227,6.175438596491227,True,False,4,1092,0.0,none,0.0009301292449647436,0.0,absent,,1.9166666666666665,0.6111111111111108,0.746390491252467,none,2.0
8.031389670557088,7.357288842045034,,3,"[1.2000000000000002, 1.6, 2.0]",0.9701492537313426,0.9701492537313426,True,True,3,1.2000000000000002,0,0,2.435897435897436,2.435897435897436,True,False,3,0.9993032850118443,0.0006963031458045096,4.118423512617464e-07,nan,nan,False,False,3,3.275862068965518,3.275862068965518,True,False,3,0.744680851063831,0.744680851063831,True,True,3,2.157894736842105,2.157894736842105,True,False,3,1093,0.0,none,0.0002523354067794475,0.0,absent,,1.6,0.3999999999999999,0.0,level1,2.0
4.828105691990213,4.356060204870922,,1,[2.0],nan,nan,False,False,1,2.0,0,0,nan,nan,False,False,1,0.9998278030949949,0.00017213863956950785,5.826543574067147e-08,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,1094,0.0,none,5.826543574067147e-08,0.0,absent,,nan,nan,nan,level1,nan
7.335271261085893,8.871146661208394,,2,"[0.2, 2.0]",nan,nan,False,False,2,0.2,0,0,6.538461538461537,6.538461538461537,True,False,2,0.5000156077707919,0.49976511862262807,0.00021927360657997294,nan,nan,False,False,2,2.7586206896551717,2.7586206896551717,True,False,2,14.148936170212764,14.148936170212764,True,False,2,nan,nan,False,False,2,1095,0.0,none,0.00021927360657997294,0.0,absent,,2.0,nan,nan,level2,nan
6.0630689600226795,2.8096908085354513,,3,"[0.1769911504424779, 0.1946902654867257, 2.0]",13.862765816933038,13.862765816933038,True,False,3,0.1769911504424779,1,0,4.886544134331744,4.886544134331744,True,False,3,0.665734399691673,0.0013190012471553292,0.3329465990611717,nan,nan,False,False,3,4.923710711016173,4.923710711016173,True,False,3,4.81171154208247,4.81171154208247,True,False,3,11.566371681415928,11.566371681415928,True,False,3,1096,0.3333333333333333,structural,0.3329465990611717,0.0,absent,,0.1946902654867257,0.911504424778761,0.8938053097345132,level3,2.0
8.04465245825711,3.018386576805124,,2,"[1.7777777777777777, 2.0]",nan,nan,False,False,2,1.7777777777777777,0,0,3.575498575498574,3.575498575498574,True,False,2,0.9980205130996519,0.0019787756657357403,7.112346122594395e-07,nan,nan,False,False,2,4.042145593869732,4.042145593869732,True,False,2,2.635933806146571,2.635933806146571,True,False,2,nan,nan,False,False,2,1097,0.0,none,7.112346122594395e-07,0.0,absent,,2.0,nan,nan,level1,nan
6.010790622278372,7.778203800875079,,3,"[0.26666666666666666, 1.9333333333333338, 2.0]",11.417910447761201,11.417910447761201,True,False,3,0.26666666666666666,0,0,5.683760683760686,5.683760683760686,True,False,3,0.3334115334599142,0.6648261744778399,0.0017622920622458182,nan,nan,False,False,3,2.1839080459770126,2.1839080459770126,True,False,3,12.730496453900713,12.730496453900713,True,False,3,6.263157894736848,6.263157894736848,True,False,3,1098,0.0,latent,0.39974999708895076,0.0,absent,,1.9333333333333338,0.8666666666666667,0.8000000000000005,none,2.0
2.868029830396115,8.029365597139037,,4,"[1.1999999999999997, 1.5999999999999999, 2.0, 2.3999999999999995]",0.9701492537313459,0.9701492537313459,True,True,4,1.1999999999999997,0,0,2.435897435897435,2.435897435897435,True,False,4,0.9993592529006439,0.0006405947085865648,1.52390769605508e-07,2.4468085106382955,2.4468085106382955,True,False,4,3.275862068965517,3.275862068965517,True,False,4,0.7446808510638285,0.7446808510638285,True,True,4,2.157894736842105,2.157894736842105,True,False,4,1099,0.0,none,5.4253198284961276e-05,0.0,absent,,1.5999999999999999,0.3999999999999999,3.1401849173675503e-16,level1,2.0
4.3500315908483165,4.293027790165956,,4,"[1.5555555555555556, 1.7777777777777777, 2.0, 2.2222222222222223]",1.6832504145936982,1.6832504145936982,True,False,4,1.5555555555555556,0,0,3.575498575498576,3.575498575498576,True,False,4,0.9982651509094513,0.0017344498255593191,3.9926498930719607e-07,2.0094562647754146,2.0094562647754146,True,False,4,4.042145593869733,4.042145593869733,True,False,4,2.635933806146573,2.635933806146573,True,False,4,2.660818713450292,2.660818713450292,True,False,4,1100,0.0,none,3.9926498930719607e-07,0.0,absent,,1.7777777777777777,0.22222222222222224,1.050809133373904e-16,level1,2.0
4.519989042025075,5.582040233490305,,5,"[1.1999999999999997, 1.5999999999999999, 2.0, 2.3999999999999995, 2.8]",0.9701492537313459,0.9701492537313459,True,True,5,1.1999999999999997,0,0,2.435897435897435,2.435897435897435,True,False,5,0.9987102277570565,0.001289008064057503,7.641788858773963e-07,2.4468085106382955,2.4468085106382955,True,False,5,3.275862068965517,3.275862068965517,True,False,5,0.7446808510638285,0.7446808510638285,True,True,5,2.157894736842105,2.157894736842105,True,False,5,1101,0.0,none,7.641788858773963e-07,0.0,absent,,1.5999999999999999,0.4,3.3306690738754696e-16,level1,2.0
4.1128377428451355,3.1128845151243256,,4,"[1.666666666666667, 1.8333333333333337, 2.0, 2.166666666666667]",2.5124378109452756,2.5124378109452756,True,False,4,1.666666666666667,0,0,3.9316239316239305,3.9316239316239305,True,False,4,0.9983790489531629,0.0016195475646144162,1.4034822227501215e-06,2.3404255319148937,2.3404255319148937,True,False,4,4.281609195402298,4.281609195402298,True,False,4,3.226950354609928,3.226950354609928,True,False,4,3.2456140350877205,3.2456140350877205,True,False,4,1102,0.0,none,0.0002073370953171526,0.0,absent,,1.8333333333333337,0.16666666666666666,2.770927770914244e-16,level1,2.0
8.221024780913321,5.025917105431633,,3,"[0.4615384615384614, 1.9230769230769227, 1.9999999999999998]",9.810562571756597,9.810562571756597,True,False,3,0.4615384615384614,0,0,4.368836291913212,4.368836291913212,True,False,3,0.3342924713015296,0.6656246207363693,8.290796210106491e-05,nan,nan,False,False,3,1.2997347480106078,1.2997347480106078,True,False,3,10.54828150572831,10.54828150572831,True,False,3,5.129554655870443,5.129554655870443,True,False,3,1103,0.0,none,8.290796210106491e-05,0.0,absent,,1.9230769230769227,0.7692307692307692,0.6923076923076921,none,1.9999999999999998
4.531724335617887,8.89654457076257,,3,"[0.23999999999999996, 0.32, 1.9999999999999998]",12.46268656716418,12.46268656716418,True,False,3,0.23999999999999996,0,0,4.487179487179486,4.487179487179486,True,False,3,0.6660934239624986,0.33340467641829147,0.0005018996192100281,nan,nan,False,False,3,4.655172413793103,4.655172413793103,True,False,3,4.148936170212766,4.148936170212766,True,False,3,10.578947368421051,10.578947368421051,True,False,3,1104,0.0,none,0.0005018996192100281,0.0,absent,,0.32,0.8799999999999999,0.7999999999999998,level2,1.9999999999999998
4.707625839123853,8.617728110465778,,4,"[1.0, 1.4999999999999998, 2.0, 2.5]",2.46268656716418,2.46268656716418,True,False,4,1.0,0,0,1.794871794871796,1.794871794871796,True,False,4,0.998910141805254,0.0010895331402763114,3.250544697712046e-07,2.9787234042553217,2.9787234042553217,True,False,4,2.8448275862068977,2.8448275862068977,True,False,4,0.31914893617021006,0.31914893617021006,True,True,4,2.157894736842107,2.157894736842107,True,False,4,1105,0.0,none,3.250544697712046e-07,0.0,absent,,1.4999999999999998,0.5,1.8129866073473578e-16,level1,2.0
2.07531944078057,6.5036038500747715,,4,"[1.5555555555555556, 1.7777777777777777, 2.0, 2.2222222222222223]",1.6832504145936982,1.6832504145936982,True,False,4,1.5555555555555556,0,0,3.575498575498576,3.575498575498576,True,False,4,0.9997526779161063,0.00024709423453331513,2.278493603744805e-07,2.0094562647754146,2.0094562647754146,True,False,4,4.042145593869733,4.042145593869733,True,False,4,2.635933806146573,2.635933806146573,True,False,4,2.660818713450292,2.660818713450292,True,False,4,1106,0.0,none,0.0001768064656454781,0.0,absent,,1.7777777777777777,0.22222222222222224,1.050809133373904e-16,level1,2.0
5.322956065181277,7.7993754289421355,,1,[2.0],nan,nan,False,False,1,2.0,0,0,nan,nan,False,False,1,0.9996693935465317,0.0003304604716351785,1.459818330958602e-07,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,1107,0.0,none,1.459818330958602e-07,0.0,absent,,nan,nan,nan,level1,nan
5.686612539237524,4.528099487121093,,1,[1.9999999999999998],nan,nan,False,False,1,1.9999999999999998,0,0,nan,nan,False,False,1,0.9999027156413572,9.714984703208271e-05,1.3451161071371763e-07,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,1108,0.0,none,1.3451161071371763e-07,0.0,absent,,nan,nan,nan,level1,nan
9.256494368643356,4.430780776278418,,3,"[1.2, 1.5999999999999999, 2.0]",0.9701492537313442,0.9701492537313442,True,True,3,1.2,0,0,2.435897435897436,2.435897435897436,True,False,3,0.9999752748172553,2.408407768643795e-05,6.411050581369274e-07,nan,nan,False,False,3,3.275862068965518,3.275862068965518,True,False,3,0.744680851063831,0.744680851063831,True,True,3,2.157894736842106,2.157894736842106,True,False,3,1109,0.0,none,6.411050581369274e-07,0.0,absent,,1.5999999999999999,0.4,1.1102230246251565e-16,level1,2.0
5.268610590867639,3.1620946303869393,,3,"[1.6000000000000003, 1.8000000000000003, 2.0]",2.0149253731343304,2.0149253731343304,True,False,3,1.6000000000000003,0,0,3.7179487179487176,3.7179487179487176,True,False,3,0.998319939309337,0.0016776757503653148,2.3849402976173004e-06,nan,nan,False,False,3,4.137931034482759,4.137931034482759,True,False,3,2.8723404255319154,2.8723404255319154,True,False,3,2.8947368421052646,2.8947368421052646,True,False,3,1110,0.0,none,0.0004294836610238365,0.0,absent,,1.8000000000000003,0.19999999999999984,1.1102230246251565e-16,level1,2.0
4.731052582699864,3.996880249059564,,2,"[1.7142857142857144, 2.0]",nan,nan,False,False,2,1.7142857142857144,0,0,3.168498168498169,3.168498168498169,True,False,2,0.9999416009337314,5.833698773425811e-05,6.207853439917587e-08,nan,nan,False,False,2,3.7684729064039413,3.7684729064039413,True,False,2,1.9604863221884512,1.9604863221884512,True,False,2,nan,nan,False,False,2,1111,0.0,none,6.207853439917587e-08,0.0,absent,,2.0,nan,nan,level1,nan
3.7066504896606673,6.9741381927921395,,3,"[1.4285714285714286, 1.7142857142857142, 2.0]",0.7356076759061833,0.7356076759061833,True,True,3,1.4285714285714286,0,0,3.168498168498169,3.168498168498169,True,False,3,0.9998267583281685,0.0001727550146767579,4.866571546862598e-07,nan,nan,False,False,3,3.7684729064039413,3.7684729064039413,True,False,3,1.9604863221884512,1.9604863221884512,True,False,3,2.1578947368421058,2.1578947368421058,True,False,3,1112,0.0,none,4.866571546862598e-07,0.0,absent,,1.7142857142857142,0.2857142857142857,1.1102230246251565e-16,level1,2.0
6.013333218536419,2.9309904696905615,,1,[2.0],nan,nan,False,False,1,2.0,0,0,nan,nan,False,False,1,0.998699009368389,0.0012984753984707116,2.5152331403043267e-06,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,1113,0.0,none,2.5152331403043267e-06,0.0,absent,,nan,nan,nan,level1,nan
7.4170311177757,7.2982133228670865,,5,"[0.35294117647058826, 1.8823529411764708, 2.0, 2.11764705882353, 2.2352941176470593]",10.013169446883232,10.013169446883232,True,False,5,0.35294117647058826,0,0,4.803921568627451,4.803921568627451,True,False,5,0.19252189889243326,0.8074215540594132,5.6547048153574565e-05,6.564455569461828,6.564455569461828,True,False,5,1.5922920892494925,1.5922920892494925,True,False,5,11.270337922403003,11.270337922403003,True,False,5,5.272445820433439,5.272445820433439,True,False,5,1114,0.0,none,5.6547048153574565e-05,0.0,absent,,1.8823529411764708,0.47058823529411775,0.611312049730192,none,2.0
8.278988801663,9.157763266327336,,1,[2.0],nan,nan,False,False,1,2.0,0,0,nan,nan,False,False,1,0.9999853379677377,1.4631152499917358e-05,3.087976237109844e-08,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,1115,0.0,none,3.087976237109844e-08,0.0,absent,,nan,nan,nan,level1,nan
3.1970973532975107,4.126466698923478,,3,"[1.846153846153846, 1.9230769230769231, 1.9999999999999998]",3.851894374282435,3.851894374282435,True,False,3,1.846153846153846,0,0,4.506903353057197,4.506903353057197,True,False,3,0.0025850772071376107,0.9973329185686154,8.200422424691562e-05,nan,nan,False,False,3,4.668435013262599,4.668435013262599,True,False,3,4.18166939443535,4.18166939443535,True,False,3,4.190283400809717,4.190283400809717,True,False,3,1116,0.0,none,8.200422424691562e-05,0.0,absent,,1.9230769230769231,0.07692307692307687,2.220446049250313e-16,none,1.9999999999999998
5.365277176198176,5.248645409119783,,5,"[1.2, 1.6, 2.0, 2.4, 2.8]",0.9701492537313443,0.9701492537313443,True,True,5,1.2,0,0,2.435897435897435,2.435897435897435,True,False,5,0.9992534753156319,0.0007441043573979758,2.4203269702710782e-06,2.446808510638297,2.446808510638297,True,False,5,3.275862068965517,3.275862068965517,True,False,5,0.7446808510638285,0.7446808510638285,True,True,5,2.1578947368421035,2.1578947368421035,True,False,5,1117,0.0,none,2.4203269702710782e-06,0.0,absent,,1.6,0.39999999999999997,9.614813431917819e-17,level1,2.0
8.522277094894458,7.510057140280169,,1,[2.0],nan,nan,False,False,1,2.0,0,0,nan,nan,False,False,1,0.9999377434947873,6.220995805018991e-05,4.6547162422277184e-08,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,1118,0.0,none,4.6547162422277184e-08,0.0,absent,,nan,nan,nan,level1,nan
7.231280144357073,4.7129363323088915,,2,"[1.5, 2.0]",nan,nan,False,False,2,1.5,0,0,1.7948717948717947,1.7948717948717947,True,False,2,0.9999344896254821,6.546045277966996e-05,4.9921738177444546e-08,nan,nan,False,False,2,2.844827586206897,2.844827586206897,True,False,2,0.3191489361702124,0.3191489361702124,True,True,2,nan,nan,False,False,2,1119,0.0,none,4.9921738177444546e-08,0.0,absent,,2.0,nan,nan,level1,nan
9.840466319922923,4.899464014758978,,4,"[1.2, 1.5999999999999999, 2.0, 2.4]",0.9701492537313442,0.9701492537313442,True,True,4,1.2,0,0,2.435897435897436,2.435897435897436,True,False,4,0.999674560749722,0.0003252888775910395,1.5037268683186433e-07,2.446808510638299,2.446808510638299,True,False,4,3.275862068965518,3.275862068965518,True,False,4,0.744680851063831,0.744680851063831,True,True,4,2.157894736842106,2.157894736842106,True,False,4,1120,0.0,none,1.5037268683186433e-07,0.0,absent,,1.5999999999999999,0.39999999999999997,1.0629576194313574e-16,level1,2.0
8.021131523971624,6.160179485825122,,4,"[0.19354838709677416, 1.9354838709677418, 2.0, 2.064516129032258]",11.995666827154546,11.995666827154546,True,False,4,0.19354838709677416,0,0,6.16625310173697,6.16625310173697,True,False,4,0.24996044169905338,0.7480953806619818,0.0019441776389648659,8.260123541523678,8.260123541523678,True,False,4,2.5083426028921005,2.5083426028921005,True,False,4,13.531228551818801,13.531228551818801,True,False,4,6.670628183361628,6.670628183361628,True,False,4,1121,0.0,latent,0.0019441776389648659,0.0,absent,,1.9354838709677418,0.6236559139784946,0.7907430671333434,none,2.0
