run_id,dof_grade,dof_family_id,dof_family_friendly,omega_ref_proxy,genes_min,R_S1_Q,R_S2_S1,dominant_parity,lock_Q0_S1_0_1-1_ratio,band_count,rho_lock,lock_quality_Q,participation_entropy,dna_cluster_id
142,A,F6F1B,LOCKED_lowEnt_midBands_S1Q_bin5_S2S1_bin3,7.2031470274741585,"{""D_dyn"":0.20053378517736842,""D_stat"":0.9960804000888662,""V_layers"":1.004315405288641,""V_lock"":13.056100268752331,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.004306120629033977,""rho_lock"":0.1997477729708079,""s2_state"":""none"",""structure_tier"":""level1""}",4.248891558864582,9.007293982555867,,0.646459003720001,13,0.1997477729708079,0.9995270988343362,0.004306120629033977,
143,B,F4237,LOCKED_lowEnt_maxBands_S1Q_bin8_S2S1_bin3,6.050238195400823,"{""D_dyn"":0.13880499726305184,""D_stat"":0.994993206654319,""V_layers"":1.0055156803576422,""V_lock"":28.15443905001398,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.005500524696386852,""rho_lock"":0.13811002932640792,""s2_state"":""none"",""structure_tier"":""level1""}",9.790304192637036,5.127463338814919,,0.6013394940272634,28,0.13811002932640792,0.9993627646544174,0.005500524696386852,
144,A,F1887,LOCKED_lowEnt_midBands_S1Q_bin4_S2S1_bin3,6.912623834859416,"{""D_dyn"":0.24344278529365163,""D_stat"":0.9933484692583747,""V_layers"":1.007334218002831,""V_lock"":12.088010616033973,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.007307453411203201,""rho_lock"":0.24182351812344402,""s2_state"":""none"",""structure_tier"":""level1""}",3.6398946223918385,8.289702588256207,,0.6156042444164573,12,0.24182351812344402,0.9991290553841741,0.007307453411203201,
145,C,F8035,REJECTED,6.316109647274797,"{""D_dyn"":0.12872086632417531,""D_stat"":0.9962129466939593,""V_layers"":1.0041691702091113,""V_lock"":14.058368382927558,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.0041605032998575184,""rho_lock"":0.12823339354180593,""s2_state"":""none"",""structure_tier"":""none""}",5.70999764774989,7.742404314548119,,0.6311369991572149,14,0.12823339354180593,0.00028612110974955246,0.0041605032998575184,
146,B,FA1EF,LOCKED_midEnt_hiBands_S1Q_bin5_S2S1_bin3,8.249254928332967,"{""D_dyn"":0.41538080045903564,""D_stat"":0.9885781038445233,""V_layers"":1.0126272949225157,""V_lock"":18.22729130860528,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.012548235476297796,""rho_lock"":0.41063636409121373,""s2_state"":""none"",""structure_tier"":""level1""}",4.181886912845678,3.5931828118471536,,0.6328898975345277,18,0.41063636409121373,0.9984499956409832,0.012548235476297796,
147,A,F8E89,LOCKED_lowEnt_maxBands_S1Q_bin2_S2S1_bin3,6.3007630707915085,"{""D_dyn"":0.3961141739222144,""D_stat"":0.9966198362159651,""V_layers"":1.0037203930156453,""V_lock"":30.11161179046936,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.0037134894708516887,""rho_lock"":0.3947752431371796,""s2_state"":""none"",""structure_tier"":""level1""}",2.5973893899651666,4.260928895816344,,0.6332982957402126,30,0.3947752431371796,0.9996107664290108,0.0037134894708516887,
148,A,FDDA9,LOCKED_lowEnt_midBands_S1Q_bin8_S2S1_bin3,9.43196577728415,"{""D_dyn"":0.48781467151974484,""D_stat"":0.9973516869310514,""V_layers"":1.0029137058953073,""V_lock"":12.034964470743688,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.002909469281787272,""rho_lock"":0.4865227855499342,""s2_state"":""none"",""structure_tier"":""level1""}",7.9121500837783785,5.12655120514598,,0.638298811714799,12,0.4865227855499342,0.9997017156596484,0.002909469281787272,
149,A,F9D4A,LOCKED_lowEnt_midBands_S1Q_bin6_S2S1_bin3,6.7262158983781175,"{""D_dyn"":0.29409884407799136,""D_stat"":0.9945767599874504,""V_layers"":1.0059758225338402,""V_lock"":11.065734047872242,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.005958038122183521,""rho_lock"":0.292503875459143,""s2_state"":""none"",""structure_tier"":""level1""}",4.5545422946830705,8.017508608718993,,0.6093181368345839,11,0.292503875459143,0.9993230744015605,0.005958038122183521,
15,B,F63EA,LOCKED_midEnt_midBands_S1Q_bin8_S2S1_bin3,11.82848492451806,"{""D_dyn"":0.4308330229997043,""D_stat"":0.9874177059081168,""V_layers"":1.0139190431802783,""V_lock"":13.180947561343617,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.013823062908979037,""rho_lock"":0.42541215519982695,""s2_state"":""none"",""structure_tier"":""level1""}",7.2877070164932976,2.7114981327163195,,0.6066053376442653,13,0.42541215519982695,0.998203196029919,0.013823062908979037,
150,A,FDDA9,LOCKED_lowEnt_midBands_S1Q_bin8_S2S1_bin3,11.991629358332725,"{""D_dyn"":0.42353042806951924,""D_stat"":0.9963396968178847,""V_layers"":1.004029350146723,""V_lock"":11.044322851613954,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.004021254056122892,""rho_lock"":0.4219801782959337,""s2_state"":""none"",""structure_tier"":""level1""}",7.943381240572937,8.52461483962141,,0.6013925005513594,11,0.4219801782959337,0.9995737184145663,0.004021254056122892,
151,A,FC20E,LOCKED_lowEnt_midBands_S1Q_bin4_S2S1_bin3,7.25384961585606,"{""D_dyn"":0.3182116053560772,""D_stat"":0.9944784419597934,""V_layers"":1.0060844872646095,""V_lock"":11.066929359910706,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.006066051515565142,""rho_lock"":0.3164545815080363,""s2_state"":""none"",""structure_tier"":""level1""}",3.6944903327701533,6.71553677083382,,0.6040124646237339,11,0.3164545815080363,0.9993119370947525,0.006066051515565142,
152,A,F59C9,LOCKED_lowEnt_midBands_S1Q_bin8_S2S1_bin3,12.062390586012548,"{""D_dyn"":0.2772338855688299,""D_stat"":0.9967411619422705,""V_layers"":1.0035866161066114,""V_lock"":12.043039393279336,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.003580199537001012,""rho_lock"":0.27633042523164597,""s2_state"":""none"",""structure_tier"":""level1""}",7.780787179355709,9.761291895994312,,0.6218644518345596,12,0.27633042523164597,0.9996236292923002,0.003580199537001012,
153,A,F1937,LOCKED_lowEnt_vhiBands_S1Q_bin8_S2S1_bin3,10.005063568885783,"{""D_dyn"":0.4335341162587065,""D_stat"":0.9934373073402831,""V_layers"":1.0072359083823925,""V_lock"":21.151954076030243,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.007209854802716947,""rho_lock"":0.4306889650961987,""s2_state"":""none"",""structure_tier"":""level1""}",6.301990852432546,7.767234848387626,,0.6554055789798039,21,0.4306889650961987,0.9991293431926478,0.007209854802716947,
154,A,F59C9,LOCKED_lowEnt_midBands_S1Q_bin8_S2S1_bin3,7.30807945820686,"{""D_dyn"":0.28191226553160165,""D_stat"":0.9972222718391087,""V_layers"":1.0030563073047287,""V_lock"":12.036675687656745,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.00305164629213464,""rho_lock"":0.28112918989273383,""s2_state"":""none"",""structure_tier"":""level1""}",6.323024599178061,5.914618968807376,,0.6075318706565437,12,0.28112918989273383,0.9996761197397831,0.00305164629213464,
155,A,FCDD6,LOCKED_lowEnt_midBands_S1Q_bin7_S2S1_bin3,8.202838728799652,"{""D_dyn"":0.5133158039530636,""D_stat"":0.9960626840325081,""V_layers"":1.0043349525471534,""V_lock"":11.047684478018688,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.004325583706255827,""rho_lock"":0.5112947174417933,""s2_state"":""none"",""structure_tier"":""level1""}",5.6794328803494345,4.7280492592671814,,0.6128474441004006,11,0.5112947174417933,0.9995353563218874,0.004325583706255827,
156,A,FDDBA,LOCKED_lowEnt_vhiBands_S1Q_bin8_S2S1_bin3,7.353836209803167,"{""D_dyn"":0.2687587894325854,""D_stat"":0.9979756148009021,""V_layers"":1.0022264894113169,""V_lock"":22.048982767048972,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.0022240144567267847,""rho_lock"":0.2682147181171306,""s2_state"":""none"",""structure_tier"":""level1""}",8.96399169134443,9.705026804007295,,0.6508867027069858,22,0.2682147181171306,0.9997740812213681,0.0022240144567267847,
157,B,F8FD7,LOCKED_lowEnt_maxBands_S1Q_bin6_S2S1_bin3,6.350706568966041,"{""D_dyn"":0.1582771705415113,""D_stat"":0.997379064913761,""V_layers"":1.0028835409228847,""V_lock"":27.077855604917886,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.002879391493543478,""rho_lock"":0.15786233635188843,""s2_state"":""none"",""structure_tier"":""level1""}",4.879179910020058,6.285080889812031,,0.6020484958922766,27,0.15786233635188843,0.9996979503742728,0.002879391493543478,
158,B,F63EA,LOCKED_midEnt_midBands_S1Q_bin8_S2S1_bin3,12.658731292356,"{""D_dyn"":0.44501514685637256,""D_stat"":0.990569768765829,""V_layers"":1.0104140202709622,""V_lock"":11.114554222980583,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.010360167918842096,""rho_lock"":0.4408185511188084,""s2_state"":""none"",""structure_tier"":""level1""}",8.610110647927966,4.1290413744946495,,0.6323238809256321,11,0.4408185511188084,0.9986989009770173,0.010360167918842096,
159,A,F6D97,LOCKED_lowEnt_midBands_S1Q_bin8_S2S1_bin3,7.029672101408217,"{""D_dyn"":0.38611558451166145,""D_stat"":0.997873139090317,""V_layers"":1.0023393274984242,""V_lock"":12.028071929981092,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.0023365955316655314,""rho_lock"":0.3852943703683442,""s2_state"":""none"",""structure_tier"":""level1""}",6.252069969787586,3.248119825855044,,0.6465369446902224,12,0.3852943703683442,0.999758785008023,0.0023365955316655314,
16,A,F5139,LOCKED_lowEnt_vhiBands_S1Q_bin8_S2S1_bin3,6.316311048078273,"{""D_dyn"":0.3051184663862021,""D_stat"":0.9939314751460153,""V_layers"":1.0066892296012604,""V_lock"":22.14716305122773,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.006666955978675362,""rho_lock"":0.30326684738952775,""s2_state"":""none"",""structure_tier"":""level1""}",9.93299235139771,3.849023797046506,,0.6065676029481086,22,0.30326684738952775,0.999234959977001,0.006666955978675362,
160,A,FF1CE,LOCKED_lowEnt_hiBands_S1Q_bin5_S2S1_bin3,7.741287317856191,"{""D_dyn"":0.44318205454919596,""D_stat"":0.9956328152170806,""V_layers"":1.0048093709467603,""V_lock"":18.086568677041683,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.004797842869399655,""rho_lock"":0.44124659662450577,""s2_state"":""none"",""structure_tier"":""level1""}",4.319989829439953,5.42383408633169,,0.6165892149189081,18,0.44124659662450577,0.9994816518994328,0.004797842869399655,
161,A,FDDBA,LOCKED_lowEnt_vhiBands_S1Q_bin8_S2S1_bin3,6.128263877888106,"{""D_dyn"":0.2604213944067277,""D_stat"":0.9969806289246338,""V_layers"":1.0033226258921555,""V_lock"":22.07309776962742,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.0033171181674463844,""rho_lock"":0.2596350855810495,""s2_state"":""none"",""structure_tier"":""level1""}",7.313298360759435,2.908046096199535,,0.647804284939049,22,0.2596350855810495,0.9996519886326194,0.0033171181674463844,
162,A,F1937,LOCKED_lowEnt_vhiBands_S1Q_bin8_S2S1_bin3,6.0748793732963,"{""D_dyn"":0.43860210715540443,""D_stat"":0.9967792339075342,""V_layers"":1.00354464064058,""V_lock"":22.077982094092757,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.0035383732081084407,""rho_lock"":0.43718947236059424,""s2_state"":""none"",""structure_tier"":""level1""}",8.81096570622952,8.405011583927712,,0.6269183137896005,22,0.43718947236059424,0.9996310936708124,0.0035383732081084407,
163,A,F5139,LOCKED_lowEnt_vhiBands_S1Q_bin8_S2S1_bin3,6.228316021189015,"{""D_dyn"":0.33844412879746416,""D_stat"":0.9985546511623834,""V_layers"":1.001589139340213,""V_lock"":20.03178278680426,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.0015878779944177386,""rho_lock"":0.3379549589693086,""s2_state"":""none"",""structure_tier"":""level1""}",9.467972022400378,7.596113212275887,,0.5981908730362285,20,0.3379549589693086,0.9998456779990681,0.0015878779944177386,
164,B,F6FD7,SOFT_LOCK_midEnt_vhiBands_S1Q_bin7_S2S1_bin3,6.265266729483756,"{""D_dyn"":0.18507530956559462,""D_stat"":0.9833604171290476,""V_layers"":1.0184485604650506,""V_lock"":24.442765451161215,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.018280450220339608,""rho_lock"":0.18199573361471075,""s2_state"":""latent"",""structure_tier"":""level1""}",5.312547351372927,4.46102793793905,,0.6214141449417295,24,0.18199573361471075,0.9974428496451363,0.018280450220339608,
165,C,F64F1,REJECTED,35.53085414885435,"{""D_dyn"":0.1640794185989709,""D_stat"":0.9922426478890215,""V_layers"":1.0085587407286747,""V_lock"":30.256762221860242,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.008522322356646541,""rho_lock"":0.16280659677473405,""s2_state"":""none"",""structure_tier"":""none""}",4.387093883228385,6.249914543425427,,0.6477652420277847,30,0.16280659677473405,0.0006008230315183801,0.008522322356646541,
166,A,FDDA9,LOCKED_lowEnt_midBands_S1Q_bin8_S2S1_bin3,9.740300618967831,"{""D_dyn"":0.46302835411465987,""D_stat"":0.9971482054456724,""V_layers"":1.0031379295679916,""V_lock"":11.034517225247908,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.003133016542141101,""rho_lock"":0.46170789237589643,""s2_state"":""none"",""structure_tier"":""level1""}",9.074841064530311,6.472114591583603,,0.6244675045223209,11,0.46170789237589643,0.9996774450327744,0.003133016542141101,
167,C,F9C79,REJECTED,9.260857210623211,"{""D_dyn"":0.12549925484730112,""D_stat"":0.9872033726778052,""V_layers"":1.0141578179167623,""V_lock"":30.424734537502868,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.014058532029669299,""rho_lock"":0.12389328765380707,""s2_state"":""none"",""structure_tier"":""none""}",5.3166942877289864,4.896615615322924,,0.6131700126564736,30,0.12389328765380707,0.0015966469032665095,0.014058532029669299,
168,A,F6D97,LOCKED_lowEnt_midBands_S1Q_bin8_S2S1_bin3,7.574747830748538,"{""D_dyn"":0.38524030669644455,""D_stat"":0.9946451207055343,""V_layers"":1.005900274650047,""V_lock"":12.070803295800562,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.005882936197234345,""rho_lock"":0.3831773913547222,""s2_state"":""none"",""structure_tier"":""level1""}",6.252523079988992,5.72948388287243,,0.6552188667757101,12,0.3831773913547222,0.9993221960583782,0.005882936197234345,
169,C,F812C,REJECTED,6.259148360887542,"{""D_dyn"":0.4245787861866969,""D_stat"":0.9962567189840791,""V_layers"":1.0041208821040581,""V_lock"":14.057692349456815,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.004112414524028787,""rho_lock"":0.4229894684766015,""s2_state"":""none"",""structure_tier"":""none""}",5.72405633430953,6.0319782321383615,,0.6423466273046259,14,0.4229894684766015,7.847750010097191e-06,0.004112414524028787,
17,A,F6D97,LOCKED_lowEnt_midBands_S1Q_bin8_S2S1_bin3,6.125625952835945,"{""D_dyn"":0.3932820891812895,""D_stat"":0.9909369901675659,""V_layers"":1.0100064671729796,""V_lock"":12.120077606075755,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.009956733974232027,""rho_lock"":0.38971776974011924,""s2_state"":""latent"",""structure_tier"":""level1""}",9.350970913682321,2.27219956483514,,0.5992110308172351,12,0.38971776974011924,0.998707115713123,0.009956733974232027,
170,A,F02AB,LOCKED_lowEnt_midBands_S1Q_bin3_S2S1_bin3,7.625764859436899,"{""D_dyn"":0.46184869149920044,""D_stat"":0.99110555084236,""V_layers"":1.0098194486352134,""V_lock"":12.11783338362256,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.009771551145517102,""rho_lock"":0.45774080179413823,""s2_state"":""none"",""structure_tier"":""level1""}",3.3980058299572358,4.586264965224881,,0.6362996622764899,12,0.45774080179413823,0.9988443692214638,0.009771551145517102,
171,A,FDDA9,LOCKED_lowEnt_midBands_S1Q_bin8_S2S1_bin3,11.343877894845527,"{""D_dyn"":0.441411109256349,""D_stat"":0.9947950618947418,""V_layers"":1.0057345891279224,""V_lock"":12.068815069535068,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.0057182089641935555,""rho_lock"":0.43911359175369635,""s2_state"":""none"",""structure_tier"":""level1""}",9.979347740153091,6.6946332136432405,,0.6368144677945243,12,0.43911359175369635,0.9993468491665478,0.0057182089641935555,
172,B,F0949,LOCKED_midEnt_vhiBands_S1Q_bin8_S2S1_bin3,11.343464310115538,"{""D_dyn"":0.36022563036474653,""D_stat"":0.9901409706256602,""V_layers"":1.010890121176738,""V_lock"":23.250472787064975,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.010831250824989622,""rho_lock"":0.3566741552935904,""s2_state"":""none"",""structure_tier"":""level1""}",7.402644128041452,3.1642203059103378,,0.6140733282691275,23,0.3566741552935904,0.9986171484454426,0.010831250824989622,
173,A,FDDA9,LOCKED_lowEnt_midBands_S1Q_bin8_S2S1_bin3,10.15966932315781,"{""D_dyn"":0.413813328417988,""D_stat"":0.9942669506819664,""V_layers"":1.0063182750521165,""V_lock"":11.069501025573281,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.006298398432332046,""rho_lock"":0.41144091619770806,""s2_state"":""none"",""structure_tier"":""level1""}",6.683549028324982,4.377590850676955,,0.6348707909633331,11,0.41144091619770806,0.9992912283948516,0.006298398432332046,
174,A,F387F,LOCKED_lowEnt_hiBands_S1Q_bin8_S2S1_bin3,10.850398930121688,"{""D_dyn"":0.32590860159866497,""D_stat"":0.9912736227333419,""V_layers"":1.0096330068833894,""V_lock"":15.144495103250842,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.009586905300704638,""rho_lock"":0.32306460018666605,""s2_state"":""none"",""structure_tier"":""level1""}",7.711761062783251,7.90822655426362,,0.5969270087886971,15,0.32306460018666605,0.998849649410236,0.009586905300704638,
175,C,FAC15,REJECTED,9.006960508345472,"{""D_dyn"":0.1364203932289938,""D_stat"":0.9769838076498021,""V_layers"":1.0256082710563512,""V_lock"":30.768248131690537,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.025285871754276323,""rho_lock"":0.13328051521794565,""s2_state"":""latent"",""structure_tier"":""none""}",6.4846683364519535,3.0324847540690882,,0.6345814345373644,30,0.13328051521794565,0.00018032418409680192,0.025285871754276323,
176,B,FF7AE,LOCKED_midEnt_vhiBands_S1Q_bin8_S2S1_bin3,6.329143864912506,"{""D_dyn"":0.44534727498525756,""D_stat"":0.9888962215507513,""V_layers"":1.0122734556477893,""V_lock"":20.245469112955785,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.012198747454992772,""rho_lock"":0.4404022375108446,""s2_state"":""none"",""structure_tier"":""level1""}",9.126163114957569,3.5209017756775376,,0.6137119949483094,20,0.4404022375108446,0.9985040368022773,0.012198747454992772,
177,A,F387F,LOCKED_lowEnt_hiBands_S1Q_bin8_S2S1_bin3,6.558718621184391,"{""D_dyn"":0.3654868834269632,""D_stat"":0.9967351733571321,""V_layers"":1.0035932188583814,""V_lock"":19.068271158309248,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.003586778670225681,""rho_lock"":0.3642936321123321,""s2_state"":""none"",""structure_tier"":""level1""}",6.3986092217626185,7.285838639598577,,0.5984119918936786,19,0.3642936321123321,0.999611992433221,0.003586778670225681,
178,A,F6ABF,LOCKED_lowEnt_vhiBands_S1Q_bin4_S2S1_bin3,6.086749694343104,"{""D_dyn"":0.22567544966383934,""D_stat"":0.9987458514550945,""V_layers"":1.001378772637455,""V_lock"":22.03033299802401,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.0013778230032483834,""rho_lock"":0.22539241912702254,""s2_state"":""none"",""structure_tier"":""level1""}",3.7102136723772956,9.617694176624594,,0.5997802699731668,22,0.22539241912702254,0.9998685927189271,0.0013778230032483834,
179,C,F8602,REJECTED,7.3339188087136575,"{""D_dyn"":0.15856779452446032,""D_stat"":0.8901059884314417,""V_layers"":1.1283212533080196,""V_lock"":33.84963759924059,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.12073091156025352,""rho_lock"":0.1411421434785885,""s2_state"":""latent"",""structure_tier"":""none""}",3.995444935040444,2.1833054266648295,,0.6076376980556388,30,0.1411421434785885,6.387320952897108e-05,0.12073091156025352,
18,A,F7881,LOCKED_lowEnt_maxBands_S1Q_bin8_S2S1_bin3,5.95254586302775,"{""D_dyn"":0.3008724881658405,""D_stat"":0.9927839735215203,""V_layers"":1.0079591221100515,""V_lock"":30.238773663301544,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.00792761536461237,""rho_lock"":0.2987013843245897,""s2_state"":""none"",""structure_tier"":""level1""}",7.798694975535858,6.215754404526421,,0.6007417027170829,30,0.2987013843245897,0.99907690624535,0.00792761536461237,
180,B,F66F6,SOFT_LOCK_midEnt_midBands_S1Q_bin2_S2S1_bin3,6.886883448608284,"{""D_dyn"":0.37611255256320475,""D_stat"":0.9821022514712179,""V_layers"":1.0198572703476578,""V_lock"":12.238287244171893,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.019662686473211576,""rho_lock"":0.3693809846789102,""s2_state"":""latent"",""structure_tier"":""level1""}",2.5760985655800708,5.672933429824465,,0.6348287882312416,12,0.3693809846789102,0.9973226431001017,0.019662686473211576,
181,C,FE068,REJECTED,22.603040701654805,"{""D_dyn"":0.35471758004039194,""D_stat"":0.9955969685962396,""V_layers"":1.0048489426645413,""V_lock"":30.14546827993624,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.004837224407562752,""rho_lock"":0.3531557473960082,""s2_state"":""none"",""structure_tier"":""none""}",2.528868198935914,8.30304755868065,,0.6147799568671556,30,0.3531557473960082,5.303654142462696e-05,0.004837224407562752,
182,A,F37B1,LOCKED_lowEnt_hiBands_S1Q_bin6_S2S1_bin3,6.017560477544556,"{""D_dyn"":0.3602098297138268,""D_stat"":0.9985953260977094,""V_layers"":1.0015443833441586,""V_lock"":16.024710133506538,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.001543192010627825,""rho_lock"":0.35970385236667923,""s2_state"":""none"",""structure_tier"":""level1""}",4.883089952409574,5.61045631683801,,0.6420413666291499,16,0.35970385236667923,0.9998528002383251,0.001543192010627825,
183,A,FDDA9,LOCKED_lowEnt_midBands_S1Q_bin8_S2S1_bin3,11.788327841679784,"{""D_dyn"":0.47936536707658917,""D_stat"":0.9945525831062104,""V_layers"":1.006002542631462,""V_lock"":11.066027968946083,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.005984599141015443,""rho_lock"":0.4767540640776785,""s2_state"":""none"",""structure_tier"":""level1""}",9.916991124717818,2.5100570759339744,,0.6484376651017842,11,0.4767540640776785,0.999332482157828,0.005984599141015443,
184,A,FB4E3,LOCKED_lowEnt_maxBands_S1Q_bin8_S2S1_bin3,6.351461941421356,"{""D_dyn"":0.4080983214971564,""D_stat"":0.9985299337142165,""V_layers"":1.0016163377547047,""V_lock"":28.045257457131733,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.001615032886718412,""rho_lock"":0.4074983899134386,""s2_state"":""none"",""structure_tier"":""level1""}",8.236423696608986,8.432132200023174,,0.6539791440115883,28,0.4074983899134386,0.9998429042019958,0.001615032886718412,
185,A,FE98A,LOCKED_lowEnt_midBands_S1Q_bin1_S2S1_bin3,6.814240728773004,"{""D_dyn"":0.45888670907945706,""D_stat"":0.9929365635503768,""V_layers"":1.0077901647458052,""V_lock"":11.085691812203857,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.007759978083782185,""rho_lock"":0.4556453919722976,""s2_state"":""none"",""structure_tier"":""level1""}",2.229951290576715,7.02396857712876,,0.6505451764152352,11,0.4556453919722976,0.9991062923732005,0.007759978083782185,
186,A,F5139,LOCKED_lowEnt_vhiBands_S1Q_bin8_S2S1_bin3,6.27638014952271,"{""D_dyn"":0.36533703331628664,""D_stat"":0.9976496655326085,""V_layers"":1.0025854428360232,""V_lock"":20.051708856720467,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.002582106328356603,""rho_lock"":0.3644783690946688,""s2_state"":""none"",""structure_tier"":""level1""}",8.718835566141063,8.354122357197701,,0.627220142016425,20,0.3644783690946688,0.9997402503725231,0.002582106328356603,
187,C,F4CDC,REJECTED,50.2795470518092,"{""D_dyn"":0.23910164552617985,""D_stat"":0.9833743560916006,""V_layers"":1.0184329645565953,""V_lock"":30.552988936697858,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.018265136704787622,""rho_lock"":0.23512642670974926,""s2_state"":""latent"",""structure_tier"":""none""}",5.175670392918682,5.415298742165236,,0.6275807068035714,30,0.23512642670974926,0.00016716833235313504,0.018265136704787622,
188,A,F6F3D,LOCKED_lowEnt_midBands_S1Q_bin5_S2S1_bin3,6.356598186802318,"{""D_dyn"":0.29747102538202447,""D_stat"":0.997188606645931,""V_layers"":1.003093406023208,""V_lock"":11.034027466255287,""fft_peak0_freq"":null,""fft_peaks_entropy"":null,""omega_eff"":null,""participation_entropy"":0.0030886312870600607,""rho_lock"":0.2966347173182374,""s2_state"":""none"",""structure_tier"":""level1""}",4.24848004003108,8.006595897184006,,0.6467441996672589,11,0.2966347173182374,0.9996719897954344,0.0030886312870600607,
