run_id,accepted,reasons,band_count,lock_quality_Q,structure_tier,d_total_best,selection_config_path,selection_config_hash
1968,0,policy_rejected,1.0,0.9992159276612058,level1,0.34023111139846024,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
366,1,,2.0,0.9990387716216356,level1,1.2860232863993355,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1795,1,,2.0,0.9995602641433244,level1,0.6857007498099763,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1022,0,policy_rejected,2.0,0.9998205226097565,level1,0.2078781755530497,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1786,0,dof_grade_not_a;policy_rejected,2.0,0.9995902697475557,level1,0.03448655088783771,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
860,0,dof_grade_not_a;policy_rejected,1.0,0.9986571702362829,level1,0.12968427567718835,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1290,0,dof_missing;missing_match;unknown_particle,,,,,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1507,0,dof_grade_not_a,1.0,0.9981988878785875,level1,2.2240691221609086,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
559,1,,1.0,0.9998353722730026,level1,0.16163268366762995,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
329,0,policy_rejected,2.0,0.9998528381949979,level1,0.00999080833364048,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1759,0,policy_rejected,1.0,0.9997798218147548,level1,0.45577948447401473,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
962,1,,1.0,0.9991177735715482,level1,1.1699377408385268,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1602,0,policy_rejected,1.0,0.9995642470449597,level1,3.61270907907291,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
686,0,policy_rejected,1.0,0.9994054779578961,level1,1.5676618487229854,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1895,0,dof_grade_not_a,2.0,0.9983995987752343,level1,0.3144575658726407,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1571,0,policy_rejected,2.0,0.9998698496255395,level1,0.39149006528366903,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
196,0,policy_rejected,1.0,0.9990802832722269,level1,0.19573220776178588,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
764,0,dof_grade_not_a,1.0,0.0009338269037166119,none,1.0759958004931007,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
6,1,,1.0,0.9987944102751173,level1,1.1455960266972511,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
351,0,policy_rejected,1.0,0.9995906707597371,level1,0.3437127646571798,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
989,0,dof_grade_not_a,1.0,0.0002932830434374563,none,1.5264910336257422,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
193,0,dof_grade_not_a,1.0,0.00017290790449613793,none,0.9658010372099436,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1056,0,policy_rejected,2.0,0.9996620297525142,level1,0.10543506381883495,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
17,1,,1.0,0.9987071157131231,level1,0.0522576281548462,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1526,0,dof_grade_not_a,2.0,0.999289149537306,level1,0.03195622020109023,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1179,1,,2.0,0.9992573547720718,level1,0.15599046570048844,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
144,1,,1.0,0.9991290553841741,level1,2.8526748965775037,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
821,1,,2.0,0.9992952148867311,level1,0.8094108297311112,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
910,0,dof_grade_not_a,2.0,0.9993377574564247,level1,0.35968813522224735,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1437,0,policy_rejected,2.0,0.9988086311350786,level1,3.7775936556240644,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1517,0,policy_rejected,3.0,0.9990075075461368,level1,0.1503911249281208,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
704,0,policy_rejected,1.0,0.9989052051959931,level1,0.11674505066274803,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
